tenure,monthly_charges,total_charges,num_products,support_calls,contract_type,payment_method,age_group,region,internet_service,online_backup,tech_support,churn
19,27.01,514.39,5,3,1,2,2,1,2,1,0,0
54,22.63,1241.17,3,8,2,0,3,1,0,1,1,0
20,46.1,980.8,1,2,0,2,3,1,2,0,1,1
29,73.81,2130.47,1,3,0,0,2,0,1,1,0,1
24,110.76,2438.63,5,2,2,2,1,3,0,0,1,1
63,104.64,6666.27,5,1,0,2,0,1,1,0,0,0
57,69.04,4460.08,2,2,1,2,2,0,0,1,0,1
8,23.71,184.52,5,1,0,3,1,0,2,1,1,1
62,73.53,4804.24,5,0,0,3,1,1,2,1,1,1
29,90.48,3000.2,2,2,0,3,0,1,1,0,0,1
17,53.92,1007.3,4,4,1,2,1,1,1,0,1,0
66,31.11,2150.97,4,1,0,3,2,1,1,1,1,0
6,47.86,307.47,2,1,1,3,2,3,0,1,1,0
58,97.16,6373.12,2,1,0,3,2,3,1,0,0,0
69,55.12,4328.19,4,6,1,1,1,2,0,1,1,1
28,101.2,3232.2,4,1,0,3,1,3,0,0,0,0
62,51.95,3342.44,4,1,1,1,2,2,2,1,1,0
41,36.36,1439.02,4,1,2,3,3,2,1,0,1,1
69,63.58,3904.51,3,3,0,2,0,0,1,0,0,0
41,65.23,2582.5,2,3,0,2,2,3,2,1,0,1
49,21.61,1199.65,1,5,2,2,1,3,1,1,0,1
49,31.7,1735.19,3,2,0,1,0,3,1,1,0,1
71,38.49,2752.37,1,1,0,2,1,0,0,0,1,1
3,31.36,95.12,1,2,0,0,2,2,1,1,1,1
10,54.15,510.48,5,5,2,3,2,3,1,0,1,1
35,116.46,4020.55,2,5,2,1,0,1,1,0,0,1
2,70.92,150.97,3,3,0,1,2,0,0,0,1,1
24,82.76,1928.0,2,2,1,1,1,0,1,0,1,0
38,55.64,1916.36,4,6,2,2,1,0,2,1,1,1
22,52.35,1165.79,2,3,0,0,1,0,0,0,0,0
26,22.31,532.38,1,1,0,1,3,2,0,1,0,0
43,70.03,3439.92,4,3,0,3,0,2,0,1,0,0
55,68.36,3636.16,2,1,0,3,1,3,2,0,0,1
39,35.78,1567.05,2,3,1,0,1,3,2,0,1,0
29,96.43,2566.29,1,1,0,3,2,0,0,0,0,1
20,69.27,1256.18,4,4,1,0,2,1,2,0,1,1
41,53.9,2287.38,1,1,0,3,2,2,1,1,0,0
54,34.69,2030.32,2,0,1,0,2,0,1,0,1,0
20,75.22,1534.45,3,3,1,2,1,2,1,0,0,1
19,95.28,1663.6,3,1,1,3,3,0,1,0,0,0
66,48.2,2740.18,5,0,2,3,1,1,2,0,1,0
30,41.88,1300.97,3,3,0,3,0,0,2,0,0,1
53,72.19,3402.73,4,1,1,2,2,0,1,1,0,0
34,35.53,1151.33,5,1,1,2,2,0,1,0,1,0
22,86.66,2007.09,4,2,0,1,0,1,1,0,0,1
67,80.53,4745.11,3,2,0,1,3,3,2,1,0,0
6,28.71,152.99,3,3,0,0,2,3,2,1,1,1
27,23.65,554.63,2,1,2,1,1,3,1,0,0,0
10,82.03,942.37,4,1,1,3,1,0,2,1,1,1
48,49.43,2292.23,1,3,1,2,1,3,1,1,0,0
70,28.64,2249.22,2,3,0,2,3,0,1,1,0,0
59,95.94,5310.1,4,1,2,2,2,2,2,0,0,0
59,51.4,3263.24,5,2,0,2,2,0,1,0,1,1
2,65.96,120.8,4,2,1,0,2,2,1,1,0,0
29,43.68,1266.12,5,0,2,1,2,0,1,0,1,0
68,82.73,6173.62,5,1,0,2,2,1,0,0,1,0
65,50.15,3569.02,3,2,1,0,0,1,1,1,1,1
26,116.8,3304.96,1,2,0,3,2,3,1,0,0,1
10,90.29,990.64,4,1,0,1,2,1,1,0,0,1
53,33.67,1630.15,1,3,1,0,3,0,1,0,0,0
59,61.67,3619.09,5,4,0,2,2,1,1,0,0,0
22,58.54,1282.08,3,0,0,2,1,1,2,0,1,0
51,73.42,4183.35,1,3,0,2,0,0,1,0,1,1
48,104.19,4696.53,2,2,0,3,1,3,1,0,0,0
21,78.34,1858.15,5,2,0,1,2,3,2,0,1,1
22,26.16,566.93,2,4,1,2,1,3,0,1,1,1
30,85.54,2696.96,1,0,0,1,2,2,2,0,0,0
25,20.83,484.56,1,3,2,3,2,3,0,1,0,1
28,98.0,2670.05,1,1,1,0,1,0,2,1,1,0
65,86.66,5987.69,4,1,0,1,2,3,1,0,0,1
45,50.88,2298.29,5,2,2,0,0,0,2,0,0,0
68,49.24,3781.29,5,2,0,1,0,2,0,1,1,0
7,99.83,748.5,5,1,0,2,0,1,2,1,1,1
49,98.33,4911.44,4,0,0,2,2,0,2,1,1,0
9,55.23,554.73,1,3,0,0,3,2,2,0,0,1
36,49.89,1885.42,1,5,2,1,2,2,0,1,1,0
1,75.98,79.34,2,0,0,3,1,1,1,1,1,1
10,20.84,192.51,4,1,2,1,0,0,1,0,0,1
36,28.27,985.5,3,0,1,0,2,3,1,0,0,0
46,32.62,1582.89,4,1,0,1,0,2,2,1,1,1
32,38.54,1378.28,2,3,2,1,2,3,0,0,1,0
32,71.2,2152.38,2,0,2,0,1,0,2,0,0,0
6,119.22,654.29,2,1,2,0,1,0,1,0,0,1
48,85.26,4207.58,1,3,1,0,1,1,0,1,1,0
38,26.13,864.01,3,1,0,1,2,3,1,0,1,1
17,72.56,1312.88,2,1,0,0,1,0,0,1,0,1
27,69.66,1995.57,5,3,1,0,1,1,1,0,1,1
54,34.42,1777.64,1,1,0,3,2,2,1,0,0,0
50,112.03,6261.22,3,2,1,3,1,3,1,0,1,0
35,64.08,2244.15,5,3,1,3,3,1,2,1,1,1
25,119.46,3116.99,3,3,0,0,1,1,1,0,1,0
28,62.01,1584.93,3,2,0,0,0,2,2,1,0,1
15,80.8,1181.88,5,4,2,3,2,1,2,1,0,0
4,30.48,135.16,4,1,0,2,1,1,0,0,1,1
27,65.42,1614.29,3,0,0,2,1,2,2,0,0,0
26,43.88,1103.34,4,3,0,3,1,1,2,0,0,1
19,103.56,1860.19,3,2,0,3,3,3,1,0,1,1
17,98.39,1497.59,5,4,0,2,1,0,1,1,1,0
43,102.42,4126.15,3,1,0,3,2,1,2,1,0,1
41,92.36,3483.22,2,1,0,0,3,1,1,1,1,1
42,103.27,4888.44,2,2,1,3,3,0,2,1,1,0
50,40.08,2149.09,3,1,0,1,2,1,0,1,0,0
40,65.2,2464.28,5,3,0,2,3,2,1,0,1,1
39,89.18,3752.99,5,2,2,0,2,3,0,0,0,1
23,83.74,1649.89,1,4,1,2,0,2,1,1,0,1
52,91.64,4802.96,5,1,0,3,3,0,2,0,1,0
47,42.43,1844.66,4,1,2,2,1,2,1,1,1,0
63,29.84,1662.6,3,3,0,3,1,3,1,0,0,0
69,111.68,8593.13,2,3,0,0,2,1,1,0,0,0
43,76.02,2973.91,5,0,2,0,2,2,0,0,0,0
48,35.38,1862.63,2,2,0,2,3,1,2,1,1,1
34,99.34,3289.75,1,3,2,0,2,1,1,0,0,1
40,111.49,3809.88,3,2,2,2,1,3,2,1,1,0
61,36.96,2411.6,5,0,0,2,1,3,1,0,0,0
50,101.74,5234.12,2,2,0,2,2,1,1,1,0,0
67,113.32,7237.67,5,2,0,2,2,3,2,0,1,0
62,113.84,6595.3,1,4,0,1,0,1,0,1,0,0
58,111.42,5635.65,2,1,2,1,1,1,1,0,1,0
33,74.64,2789.38,2,2,0,3,1,2,1,1,1,0
16,55.62,888.33,3,1,0,0,2,1,1,0,1,0
48,20.73,871.2,3,6,1,1,0,0,1,1,0,0
10,26.09,289.77,2,0,0,1,1,3,1,1,1,0
38,62.88,2231.04,3,2,0,0,2,0,2,0,1,0
19,59.93,1037.47,2,3,0,2,0,0,2,1,1,1
36,38.47,1293.95,4,1,1,1,1,2,1,0,1,0
59,59.55,3581.39,5,3,0,1,3,0,1,1,0,1
63,37.47,2058.69,4,1,0,1,2,3,2,1,1,0
46,104.88,4798.04,4,1,0,1,1,1,1,1,0,0
3,49.82,167.2,5,2,1,2,3,3,1,1,0,0
65,79.86,4705.09,2,1,0,0,1,2,0,1,1,0
8,70.28,533.8,2,3,0,1,2,2,1,0,0,0
51,25.19,1244.57,3,2,0,1,1,1,1,1,0,0
6,114.22,703.07,1,2,1,1,2,0,2,0,1,0
39,72.72,3192.91,2,0,0,1,1,1,1,0,1,1
60,52.51,3050.67,5,2,1,0,1,0,2,0,0,0
28,35.81,873.14,1,4,0,2,2,0,1,1,0,1
54,53.85,2775.39,5,2,1,3,2,0,2,0,1,0
37,22.05,740.04,5,2,1,0,2,0,1,0,0,1
9,56.36,530.3,5,2,2,1,2,0,2,1,0,0
56,73.15,3517.83,1,3,1,3,1,1,2,1,0,1
59,107.19,5929.26,4,4,0,1,2,2,0,1,1,0
2,88.74,179.88,5,4,2,0,2,2,1,1,1,0
61,31.16,1773.69,3,1,1,2,1,2,0,0,1,0
58,34.77,2047.78,2,2,2,3,3,1,2,1,1,0
60,62.81,3333.13,2,6,0,3,2,3,2,0,1,1
40,39.57,1793.1,2,6,1,2,3,1,1,0,1,0
36,22.78,768.81,1,2,0,2,2,2,1,1,1,0
37,100.5,4190.44,3,4,1,3,2,3,1,1,0,1
18,21.95,374.49,3,2,2,3,3,0,1,1,1,0
63,103.07,7042.37,3,0,1,3,0,2,1,0,1,0
22,34.41,699.39,3,0,1,3,3,2,0,1,1,0
11,117.47,1357.96,3,5,0,2,1,0,1,1,0,1
58,80.39,4415.89,4,1,0,0,0,3,2,1,0,0
57,93.5,5344.05,3,2,0,0,1,0,1,1,0,1
4,31.05,130.67,3,0,0,2,2,0,1,0,1,1
7,106.21,763.3,1,1,0,0,0,1,1,0,0,1
61,103.92,6484.14,1,2,0,0,0,0,2,1,1,1
54,85.3,4006.0,3,0,0,1,2,2,2,1,1,0
68,70.23,4415.99,4,4,0,0,1,2,1,1,0,0
1,92.15,94.13,3,1,1,3,2,2,2,1,0,0
55,20.59,968.94,3,2,1,0,1,3,2,0,1,0
3,79.24,219.95,3,1,0,2,1,2,2,1,1,1
38,104.74,3656.78,5,2,0,0,0,0,2,1,0,0
1,55.69,51.51,4,2,2,2,2,1,0,1,1,1
38,30.83,1184.01,2,3,0,3,1,2,1,0,0,1
29,62.09,1844.82,3,1,2,1,1,3,2,0,0,0
5,92.71,520.43,2,2,0,1,1,0,2,1,1,1
21,30.73,623.27,4,0,0,0,2,0,0,1,1,1
71,40.6,3251.89,3,1,0,0,0,3,1,0,0,0
67,34.76,2434.75,2,0,0,2,2,1,1,1,1,1
47,99.69,5265.73,2,4,0,1,1,3,1,1,0,0
35,26.29,1012.17,4,2,0,3,1,1,1,1,0,0
68,88.66,6368.06,3,1,1,2,1,3,1,1,1,0
69,56.65,3739.83,5,5,0,0,1,0,2,0,0,0
1,95.58,88.16,4,1,1,1,1,2,2,0,1,1
68,116.44,7258.39,5,3,2,0,3,2,2,0,1,0
12,31.45,428.66,3,2,1,1,3,1,1,1,0,0
60,51.44,3510.9,2,1,0,2,2,0,2,0,0,0
27,101.01,2911.3,4,1,0,3,1,2,0,0,0,0
56,46.62,2911.06,4,3,0,3,2,3,0,0,0,1
23,41.51,1074.79,4,2,1,3,2,0,2,0,1,0
25,102.54,2572.33,1,0,1,3,2,0,1,0,0,1
21,118.71,2589.39,3,1,0,3,0,2,0,0,1,1
61,75.69,4504.44,1,0,0,0,2,3,2,0,0,0
63,47.8,2938.06,4,2,0,0,3,3,2,1,1,0
52,59.86,2681.55,4,2,2,3,2,2,2,1,0,0
25,37.01,906.95,5,2,0,1,2,3,1,0,0,1
55,96.19,5565.73,1,3,2,2,2,2,1,1,0,0
46,97.35,4373.17,2,4,2,1,2,1,1,0,0,1
32,107.51,3824.76,3,2,2,1,2,1,1,1,0,0
55,22.66,1183.71,2,2,0,3,2,0,2,0,1,0
5,76.2,339.01,2,3,0,1,3,2,2,0,0,1
36,41.43,1630.71,3,3,0,0,3,3,2,0,0,0
49,54.09,2788.63,4,1,2,2,2,3,0,1,0,0
58,98.5,5270.27,5,0,0,2,0,2,2,1,0,0
39,39.2,1545.65,4,2,1,2,0,0,2,0,1,1
61,83.83,4963.31,4,3,2,1,3,2,1,1,0,0
9,85.46,870.37,1,1,2,2,1,3,1,0,0,1
6,115.41,714.75,2,2,1,2,1,2,2,1,0,0
35,97.52,3063.28,2,5,0,0,1,3,0,0,0,1
39,100.36,3916.7,2,5,0,3,1,3,2,0,1,1
22,73.16,1784.58,5,3,0,3,2,2,0,1,0,1
41,38.68,1667.39,5,4,2,0,2,1,1,0,0,0
5,62.56,344.92,5,3,2,0,1,3,2,0,1,1
42,74.95,2912.14,3,4,0,3,2,3,2,0,1,1
67,87.84,6571.09,5,4,0,1,2,0,2,0,0,0
30,80.77,2608.94,1,7,1,0,2,3,2,1,1,0
57,59.4,3618.18,1,1,0,2,1,2,2,0,1,0
29,46.53,1287.28,4,2,0,0,3,1,2,1,0,0
37,36.82,1520.9,4,3,0,1,1,3,1,1,1,1
13,89.38,1210.1,4,0,2,0,1,1,2,0,0,0
32,84.54,2990.82,4,3,2,2,2,0,1,0,0,0
46,88.74,3911.66,1,2,1,0,3,2,1,0,1,0
23,57.25,1176.83,4,2,1,0,2,3,2,1,1,1
45,46.24,1976.17,1,1,0,0,2,1,2,0,0,0
17,95.97,1609.63,5,0,1,3,1,3,2,1,0,1
66,97.36,6490.48,5,2,0,3,1,1,0,0,1,0
6,65.56,394.65,3,2,0,1,0,0,1,0,1,1
18,81.19,1481.62,4,2,0,3,0,1,1,1,1,1
22,57.35,1391.09,5,2,0,1,0,3,1,0,1,1
33,90.19,2681.85,5,2,2,3,2,2,1,0,1,0
30,103.57,2935.7,2,4,2,1,0,1,2,0,0,0
32,88.82,3173.71,2,2,1,1,3,1,0,1,1,0
42,71.26,3047.13,1,3,1,1,3,2,0,1,0,1
10,65.87,675.14,3,2,0,0,1,3,2,0,1,1
36,84.23,3012.39,2,3,1,0,1,1,2,1,1,1
34,87.98,3035.31,3,1,1,1,1,0,0,1,1,1
28,75.87,1932.02,5,5,0,1,2,3,1,0,0,1
11,82.49,920.2,1,2,0,0,2,1,0,1,1,1
39,29.66,1329.22,3,1,1,2,1,0,2,0,0,0
47,115.18,5520.56,2,5,0,0,1,0,2,1,0,1
19,99.08,1625.17,5,3,0,1,2,2,1,0,0,0
15,57.39,937.45,4,2,0,0,2,3,2,1,1,1
28,76.28,2069.54,5,2,0,3,2,0,1,1,1,0
24,24.73,531.91,2,2,1,1,3,1,1,0,1,1
9,24.12,240.72,2,2,1,0,2,3,2,0,1,1
47,45.08,1926.78,4,3,0,3,1,2,2,1,1,1
33,88.97,3306.63,5,1,2,0,2,0,2,0,1,0
62,105.21,6409.41,3,1,2,0,1,0,2,0,1,0
19,75.92,1547.52,3,2,0,2,2,0,2,0,0,0
67,73.21,4974.45,5,2,1,0,3,1,0,0,0,0
40,60.23,2233.33,3,0,0,0,1,3,0,0,1,0
47,36.16,1786.74,5,3,1,2,1,1,2,1,1,0
65,31.84,2353.57,5,0,2,0,1,0,0,1,0,0
29,96.07,3011.33,2,0,0,2,0,2,1,1,0,0
50,112.75,5813.44,1,2,1,3,2,1,0,0,1,1
13,65.83,981.73,2,3,2,2,2,2,2,1,1,0
1,85.94,79.89,3,0,0,3,1,1,1,0,0,1
34,111.45,3291.65,1,1,0,2,1,2,0,1,1,1
48,29.01,1197.09,5,3,0,3,2,2,2,0,1,0
48,97.05,4952.75,3,1,0,0,0,0,1,1,1,0
49,81.68,4398.92,4,3,0,3,2,0,0,1,0,0
64,79.86,5318.44,3,1,0,3,2,3,2,1,1,0
61,49.25,3369.57,1,1,0,1,2,0,0,0,1,0
29,88.39,2715.53,1,2,0,3,2,3,2,0,0,1
39,99.48,3729.51,5,3,1,0,2,0,1,1,1,0
26,31.29,735.65,4,0,2,1,0,2,0,0,0,0
17,73.35,1405.85,5,1,2,1,2,3,2,1,1,0
71,30.13,1884.61,4,3,0,2,2,0,1,1,1,0
13,107.26,1412.33,4,1,1,3,2,1,1,1,0,1
69,70.76,4610.25,5,5,2,2,1,0,2,1,1,0
26,100.8,2440.99,3,1,2,2,1,0,1,1,1,0
49,56.81,2905.4,2,1,2,3,2,1,1,1,1,0
67,32.51,2002.41,4,5,1,2,1,0,2,0,1,0
7,24.15,190.17,1,2,0,0,2,3,1,0,1,1
58,48.15,2714.04,5,1,0,0,2,0,1,1,1,0
49,44.42,2292.58,3,2,0,3,2,0,1,0,0,1
53,76.04,4305.21,4,1,0,3,0,1,1,0,1,0
65,22.17,1520.4,3,1,2,1,1,1,1,1,0,0
62,72.06,5008.2,5,3,0,3,0,0,1,1,0,0
17,59.18,924.87,1,3,2,3,1,1,1,1,0,0
43,77.71,2926.65,4,3,1,0,3,2,1,0,0,0
25,90.24,1955.18,4,1,0,0,1,1,0,1,1,0
3,83.41,278.59,3,2,0,3,2,3,1,0,1,1
29,118.46,3923.26,5,3,0,1,1,0,2,1,0,1
32,33.83,1018.32,2,2,1,0,3,1,0,0,0,0
26,62.97,1732.37,4,0,2,0,1,0,2,1,1,0
16,62.48,852.44,1,1,2,2,1,3,1,0,1,1
25,61.71,1398.53,4,1,0,3,2,2,2,0,1,0
54,86.38,4929.37,4,1,0,2,2,2,2,0,0,1
28,68.98,1679.97,2,3,0,3,1,0,2,0,0,1
56,71.74,3979.67,2,1,0,1,0,1,1,0,0,1
65,63.24,4310.79,5,0,2,2,1,2,2,1,1,0
41,119.17,5275.81,4,3,0,0,2,0,2,0,1,1
51,112.76,5670.89,4,2,1,3,3,0,1,1,1,1
71,50.77,3745.74,3,3,0,3,1,2,1,0,1,1
29,31.16,914.35,3,2,0,2,2,0,0,1,1,1
19,103.98,1710.22,1,2,1,2,0,2,0,0,1,1
66,119.72,8476.87,1,2,1,1,1,2,1,0,1,0
41,49.26,1821.18,3,5,0,0,1,1,1,1,0,1
45,55.78,2157.48,1,0,1,1,2,0,1,0,0,0
15,114.16,1687.36,4,2,0,0,0,2,0,0,0,1
3,91.11,303.32,2,2,1,0,2,2,2,0,0,1
11,49.56,488.09,4,2,2,3,1,1,1,1,0,0
53,78.1,3534.58,3,2,1,0,2,2,1,0,0,0
46,114.42,4647.6,5,0,0,2,2,1,2,1,1,1
30,101.18,2911.28,5,3,1,3,1,2,1,0,0,0
57,94.18,5497.57,3,1,2,1,2,0,0,0,0,0
18,93.7,1531.26,4,0,0,0,1,0,1,0,0,0
51,37.8,2102.55,1,3,1,3,1,0,1,0,0,0
48,102.47,5292.22,1,1,0,2,0,1,2,0,1,1
66,47.61,3327.03,5,1,2,1,1,0,0,0,1,0
8,113.04,900.89,3,4,0,3,0,1,1,1,1,1
22,56.46,1191.98,3,1,2,3,1,3,1,1,1,0
6,105.77,610.91,2,4,1,2,0,1,2,1,1,1
57,46.62,2659.98,5,2,0,2,1,3,2,0,1,0
36,71.45,2246.12,3,2,0,0,3,1,1,1,0,0
57,30.69,1844.92,2,1,0,1,2,2,1,0,0,0
49,86.01,4026.83,1,2,0,3,1,1,1,1,1,1
45,103.61,4277.37,5,0,0,2,2,2,2,1,1,0
66,91.84,5658.63,5,1,0,2,2,1,0,1,0,0
45,72.33,2942.5,3,7,0,3,1,1,2,0,1,1
20,24.51,549.29,3,4,0,2,1,3,2,0,1,1
64,113.34,6533.78,4,2,0,2,3,3,2,0,1,1
67,90.55,6763.72,1,0,1,0,2,2,2,0,0,0
3,94.59,289.91,1,4,0,3,2,2,1,1,0,1
54,99.47,5963.38,2,2,0,0,2,0,1,1,0,0
64,94.77,6018.36,2,2,0,1,2,0,0,0,0,0
40,64.11,2893.46,4,1,1,2,2,3,0,1,0,1
59,93.36,5031.6,1,3,0,0,2,2,0,0,1,0
55,82.5,4612.1,2,3,0,3,2,0,1,0,0,0
62,105.4,5801.37,1,1,0,1,0,2,1,1,0,1
4,100.25,394.63,1,2,0,1,2,3,2,0,1,1
60,24.14,1478.62,2,1,0,0,2,2,1,1,1,1
30,57.89,1791.72,3,0,0,0,0,3,1,0,1,0
2,23.47,45.05,3,4,2,2,1,0,1,0,0,0
62,30.21,1634.82,2,1,1,0,3,2,2,0,0,0
49,80.14,4109.9,4,4,2,0,3,2,2,0,0,0
9,107.38,963.09,5,3,1,0,2,0,1,0,0,0
31,31.98,883.45,1,1,1,1,1,1,0,0,1,0
61,65.11,4490.99,5,3,2,3,1,1,0,1,0,0
48,111.09,6061.14,2,1,0,0,1,3,2,1,0,1
25,101.43,2807.03,1,0,1,1,2,2,1,0,1,1
36,71.97,2858.07,5,2,0,1,2,0,2,1,1,0
8,97.16,683.68,3,0,1,0,3,3,2,0,1,1
58,72.27,4812.09,4,3,0,1,3,0,2,0,0,1
45,35.81,1563.26,5,2,1,2,0,1,2,0,0,0
62,32.47,1809.89,4,2,2,3,0,2,2,1,0,0
39,38.84,1656.45,3,2,0,2,3,3,1,1,1,1
58,55.09,2932.43,5,4,2,3,2,1,0,0,0,0
64,113.05,7292.2,2,0,0,1,1,1,1,0,0,1
44,99.97,3907.72,1,0,0,0,1,2,1,1,1,0
29,63.28,1821.17,3,2,1,0,2,2,2,1,0,1
59,69.31,4160.48,4,3,0,1,2,2,2,1,0,0
71,46.56,3252.2,4,3,0,0,1,2,1,1,0,0
9,90.44,708.8,3,1,0,1,1,3,1,0,1,1
6,100.28,598.94,2,1,1,2,2,2,0,1,1,0
29,43.89,1260.96,2,0,0,1,1,3,1,1,0,0
58,24.18,1302.26,4,2,2,1,3,2,0,0,1,0
17,82.39,1577.76,3,2,1,2,1,3,0,0,0,0
16,76.25,1189.93,3,4,0,2,2,3,1,1,0,0
3,60.21,200.37,1,3,0,1,2,2,1,0,1,1
21,84.39,1564.65,4,0,2,2,1,0,2,0,0,0
64,75.06,4542.9,2,2,1,3,1,3,2,0,1,0
36,45.06,1464.59,5,2,1,2,2,3,1,1,1,0
62,59.77,3604.09,2,1,1,0,0,0,0,0,0,0
42,62.81,2330.72,2,5,0,2,1,3,1,0,1,0
42,108.02,4456.78,5,0,1,2,1,1,1,0,0,0
61,116.09,6771.07,4,0,1,1,0,1,1,0,0,1
13,109.3,1302.96,1,3,0,2,3,0,1,1,1,1
11,91.92,1054.22,2,2,2,3,2,0,0,1,0,1
54,78.5,4812.38,2,3,0,1,1,2,1,1,1,1
16,88.93,1297.8,4,3,0,3,3,3,1,1,1,0
8,113.91,969.19,4,1,0,0,1,1,1,1,0,1
59,45.0,2848.05,3,4,1,1,1,0,2,1,1,0
57,73.51,4187.82,4,4,0,1,0,2,0,0,0,1
40,88.96,3982.95,4,0,0,0,2,0,0,1,1,0
59,87.92,5913.38,2,3,2,0,2,1,1,1,0,0
2,45.23,86.72,1,5,0,3,0,0,0,0,1,1
10,78.67,822.38,2,2,0,2,0,0,1,1,1,1
44,99.59,4595.26,4,0,0,1,2,3,0,0,1,0
11,67.51,721.12,3,1,0,1,2,1,1,0,0,1
2,99.33,187.74,1,1,0,3,2,3,2,1,0,1
50,55.99,3163.68,3,3,0,1,1,0,1,1,1,1
12,113.88,1485.39,5,1,0,0,2,1,0,0,0,1
23,73.39,1492.8,3,0,2,1,2,2,1,0,0,0
18,79.59,1269.33,3,2,0,2,2,3,2,0,1,1
62,23.14,1616.28,4,2,1,0,1,3,1,0,0,0
62,37.03,2007.39,4,0,0,3,0,2,1,0,0,0
38,83.29,3344.06,4,2,0,3,2,0,1,0,1,1
67,61.99,3812.69,4,3,0,1,2,2,0,0,1,1
38,70.82,2315.77,4,0,0,0,1,1,1,1,1,0
67,26.3,1529.14,3,1,1,0,1,3,2,0,0,0
61,103.41,6068.87,5,2,0,0,1,1,2,1,0,0
1,98.45,85.97,4,1,2,1,1,0,1,1,1,0
45,38.54,1784.37,5,0,1,1,1,2,2,1,0,0
28,83.43,2439.32,5,1,0,3,1,1,2,0,0,1
21,101.83,2057.29,2,1,0,2,1,3,1,1,0,1
13,84.09,1172.76,2,2,0,0,1,1,1,0,1,0
27,51.04,1373.96,1,1,0,1,2,3,2,0,0,0
7,85.61,586.73,2,5,1,1,0,0,2,1,1,1
22,41.05,877.82,4,3,2,2,2,2,1,0,0,0
53,51.83,2689.98,5,1,0,1,0,1,2,1,0,0
4,44.01,200.74,1,2,0,1,1,0,0,0,0,0
23,75.69,1835.67,2,3,0,1,2,0,1,1,0,1
70,30.82,2037.98,3,2,1,0,2,1,0,1,1,0
33,113.33,4002.31,1,3,0,2,2,1,0,1,1,1
28,53.35,1417.77,4,3,2,3,0,3,0,0,1,1
8,41.9,297.54,5,3,1,2,2,0,1,0,1,1
1,69.65,69.14,4,2,2,2,1,2,1,0,0,1
37,47.7,1897.8,4,1,0,3,2,0,0,0,0,0
63,73.49,4459.97,3,2,1,3,1,2,1,1,0,0
22,54.85,1340.37,3,0,1,1,2,1,1,1,1,0
70,33.21,2245.64,5,2,1,1,2,3,1,1,0,0
21,46.59,934.31,2,2,0,1,2,3,0,1,1,1
35,63.84,2568.54,4,1,2,0,3,1,0,1,1,0
5,23.03,114.54,2,2,2,0,3,3,1,0,1,0
60,97.06,6357.12,5,2,0,2,2,1,2,0,0,1
46,82.18,4126.29,4,2,1,0,3,3,1,0,0,1
50,80.14,4519.31,2,4,0,0,1,0,0,1,0,1
48,74.6,3135.09,4,2,2,3,0,3,2,0,1,1
6,79.03,441.64,3,3,1,1,2,2,1,1,0,0
56,113.47,6864.44,3,1,0,3,3,0,2,1,1,1
59,20.86,1253.67,1,3,0,1,2,3,0,1,1,1
29,24.78,731.47,5,1,0,2,1,0,1,1,1,0
71,39.15,2501.27,2,2,0,3,2,0,1,0,0,1
18,36.73,617.74,4,0,0,1,0,2,2,1,0,1
2,38.12,76.73,1,2,1,3,1,2,1,0,0,1
8,87.19,650.93,5,2,1,3,1,1,1,0,0,0
54,65.95,3251.69,5,0,0,1,0,0,1,1,1,1
38,119.18,3968.67,5,2,1,0,1,3,2,1,1,1
48,42.69,1837.42,2,0,0,3,2,2,1,0,0,0
27,51.08,1490.49,3,2,0,2,2,0,0,1,0,1
20,118.42,2523.93,1,5,1,0,0,1,1,1,0,1
12,103.18,1069.42,2,1,0,3,1,1,1,1,1,1
43,66.98,2623.76,4,2,0,2,2,0,0,0,0,0
61,75.46,4686.52,2,3,0,2,3,1,2,0,1,0
31,104.32,3061.77,4,2,1,1,3,3,1,1,1,1
61,68.1,4556.81,4,1,2,0,0,3,1,0,0,0
67,40.6,2952.94,5,1,0,0,1,3,2,0,0,0
35,102.84,4022.41,2,1,0,1,1,3,2,0,0,0
15,73.78,1127.55,3,0,2,3,1,2,2,1,0,0
16,35.3,539.8,4,3,0,3,2,3,1,0,0,1
13,70.56,946.45,5,0,0,2,1,2,1,0,0,0
35,61.32,1881.67,3,1,0,2,3,2,0,0,0,1
59,107.68,5418.64,2,0,2,2,2,2,2,0,0,1
21,32.61,585.52,3,2,1,2,1,1,2,0,1,1
54,107.52,5645.09,2,2,1,1,2,2,0,0,0,1
30,71.22,1962.33,4,1,1,3,2,1,2,1,0,0
48,60.44,2602.74,1,2,1,2,2,3,1,0,0,0
35,36.2,1310.72,1,1,0,0,3,1,1,0,1,1
38,90.08,3931.54,4,4,1,2,1,0,2,1,1,1
31,112.68,3155.41,3,1,0,2,2,1,0,0,0,1
24,57.54,1400.14,2,1,1,3,0,0,1,1,0,1
49,44.16,1916.92,1,3,0,2,1,1,2,1,0,0
32,75.49,2730.25,2,3,0,1,2,2,1,0,1,1
55,99.62,5136.73,4,4,1,3,0,0,1,1,0,0
58,20.38,1316.0,3,2,0,3,0,1,2,1,0,0
3,83.14,233.18,2,1,0,2,0,3,0,0,1,1
69,79.65,6000.58,3,2,0,1,1,1,1,0,1,1
10,51.82,472.98,1,4,1,3,2,0,2,0,0,1
25,65.14,1527.32,2,0,0,0,3,3,1,1,1,0
68,44.7,2758.95,5,1,0,2,1,0,1,1,1,0
