age,income,monthly_expense,credit_score,loan_amount,loan_tenure_months,num_existing_loans,num_late_payments,employment_type,education,years_employed,num_dependents,loan_default
44.0,49227.0,40055.66925811634,546,76301,24,3,6,unemployed,bachelors,11.0,0,1
37.0,129430.0,51897.3911427171,733,22223,12,3,9,contract,phd,25.0,1,0
63.0,27566.0,12102.059032477586,392,9959,36,0,2,salaried,high_school,2.0,2,1
,32306.0,16917.039800650222,567,32257,48,2,3,self_employed,masters,22.0,2,1
42.0,73822.0,37703.88206888448,620,55802,48,3,8,salaried,bachelors,28.0,1,0
22.0,44042.0,32461.798708843304,361,32215,48,2,5,unemployed,high_school,15.0,0,1
29.0,35086.0,19331.482581218086,599,60046,12,1,0,salaried,bachelors,25.0,1,0
50.0,37387.0,14727.582115209616,702,39094,36,3,8,salaried,bachelors,13.0,0,1
53.0,47042.0,21026.148346900743,602,43669,60,0,8,self_employed,bachelors,11.0,0,1
59.0,109424.0,63467.27268341769,552,41126,60,2,4,contract,bachelors,19.0,3,0
26.0,71618.0,27293.59506202371,777,21772,24,1,7,salaried,bachelors,25.0,1,1
43.0,112050.0,71309.81015087473,668,53586,12,1,6,self_employed,bachelors,15.0,2,0
55.0,38323.0,23421.52371592776,459,56943,36,3,7,salaried,bachelors,20.0,4,1
22.0,38019.0,26350.44705159538,465,73868,48,3,8,contract,masters,,4,1
47.0,95426.0,77842.57034495535,504,54855,12,4,1,salaried,masters,16.0,1,1
64.0,60863.0,48796.302143764806,566,27218,12,4,9,contract,bachelors,16.0,4,1
31.0,,49220.495396271435,437,62205,36,3,4,salaried,phd,27.0,0,1
51.0,131023.0,56941.75441786001,667,9959,24,4,7,salaried,high_school,6.0,4,1
39.0,30283.0,11276.205699527765,742,50134,24,0,2,unemployed,high_school,14.0,0,1
38.0,38279.0,17847.667400066955,316,30874,24,0,5,unemployed,bachelors,28.0,0,1
47.0,66999.0,53083.09631959368,367,6301,48,4,5,self_employed,bachelors,27.0,2,1
29.0,82780.0,69090.6226461328,432,63017,48,3,6,salaried,bachelors,8.0,4,1
61.0,42908.0,33151.953250292594,729,48319,36,0,2,salaried,bachelors,3.0,2,0
33.0,81584.0,29411.82716825823,607,27455,24,1,7,salaried,high_school,7.0,4,0
48.0,146278.0,120106.72998510474,473,9112,36,3,7,salaried,high_school,9.0,0,1
29.0,133002.0,70869.70539454007,711,62033,24,2,8,self_employed,masters,14.0,4,0
46.0,70225.0,21427.098342832454,396,63360,12,2,7,salaried,masters,22.0,2,1
25.0,57952.0,31486.281135111625,453,37145,60,3,2,self_employed,bachelors,29.0,3,1
54.0,120706.0,39270.253857165844,541,37735,60,4,5,self_employed,bachelors,17.0,2,1
22.0,57663.0,34547.79791235244,603,77781,24,0,8,salaried,bachelors,13.0,3,0
40.0,142019.0,69050.30743242042,584,72641,36,0,0,self_employed,bachelors,4.0,1,1
52.0,129708.0,72686.96410163927,326,26711,48,3,2,self_employed,bachelors,8.0,2,1
37.0,81381.0,51859.529420199586,701,10630,24,1,1,self_employed,bachelors,12.0,4,0
35.0,67929.0,52837.93430079479,659,70488,24,4,7,salaried,bachelors,28.0,3,0
26.0,29343.0,19485.097877128694,359,8206,48,1,5,self_employed,high_school,24.0,4,1
62.0,96173.0,51810.980005483645,501,61289,24,3,9,salaried,phd,18.0,3,0
47.0,120260.0,90277.41652531897,669,23953,12,3,7,salaried,masters,,2,0
49.0,59791.0,47717.41387319934,832,15068,48,1,1,self_employed,bachelors,11.0,2,0
23.0,49134.0,17976.55740487377,451,60916,12,2,5,self_employed,bachelors,2.0,4,1
27.0,132366.0,78435.21227871403,401,6067,60,3,6,salaried,phd,1.0,2,1
30.0,67101.0,30630.37035587276,745,55658,48,4,7,self_employed,high_school,22.0,4,1
54.0,89443.0,29148.012096939292,528,57165,48,1,8,unemployed,bachelors,21.0,0,1
62.0,119111.0,79530.49597094706,424,14859,36,2,4,salaried,bachelors,14.0,3,0
46.0,77530.0,60048.84010702757,535,34164,36,1,2,contract,bachelors,4.0,4,0
34.0,66799.0,26024.653929039498,461,25773,48,2,1,self_employed,masters,6.0,3,0
30.0,24827.0,18541.486632805718,652,62295,60,2,7,self_employed,bachelors,3.0,0,1
34.0,116143.0,89356.66737409956,367,38939,24,4,0,salaried,high_school,4.0,3,1
52.0,82653.0,66361.03933424207,472,53599,36,3,9,salaried,high_school,24.0,4,1
62.0,33699.0,15026.613219410983,560,11114,60,2,5,contract,high_school,15.0,2,1
32.0,122828.0,97915.31090012904,516,17818,60,3,1,salaried,bachelors,14.0,3,1
25.0,133497.0,63593.23367297722,423,14335,36,4,2,salaried,masters,26.0,3,1
55.0,111419.0,67273.22201665926,461,60008,24,3,7,self_employed,bachelors,15.0,0,1
59.0,134527.0,44095.14019075993,500,76745,36,0,0,salaried,bachelors,24.0,1,1
25.0,136972.0,44397.364239823946,753,48148,60,2,5,self_employed,bachelors,3.0,2,1
59.0,25313.0,17623.04392363964,701,8577,12,4,2,self_employed,bachelors,5.0,4,1
40.0,33598.0,18292.901065053804,761,78916,36,1,5,contract,bachelors,17.0,0,1
,131362.0,57925.49345728814,574,9076,60,4,2,self_employed,bachelors,2.0,4,0
55.0,,24283.645368822035,505,37925,36,2,7,salaried,bachelors,,4,1
39.0,48807.0,32626.23101560122,339,56869,60,4,4,salaried,bachelors,21.0,3,1
34.0,90423.0,27146.86984847182,572,64314,24,1,3,self_employed,bachelors,23.0,0,0
62.0,89390.0,66438.23638797874,392,46205,60,0,8,salaried,phd,26.0,0,1
44.0,65226.0,22410.824145186903,341,16095,48,2,4,unemployed,bachelors,4.0,2,1
,79550.0,32243.149376267498,764,61680,12,2,3,self_employed,bachelors,1.0,1,0
,100072.0,51279.89670270378,678,33400,60,4,7,salaried,bachelors,22.0,4,1
22.0,23558.0,13349.666204627585,406,72346,36,3,7,contract,high_school,15.0,2,1
45.0,95308.0,47201.030973897345,627,33562,36,3,7,salaried,bachelors,5.0,2,0
28.0,70113.0,33401.250612949094,364,45663,60,1,3,salaried,bachelors,26.0,4,0
46.0,72999.0,60600.39773093187,664,23510,48,0,0,self_employed,high_school,14.0,3,0
42.0,75878.0,49538.38067936245,783,66608,60,0,1,contract,bachelors,17.0,3,1
36.0,56343.0,17629.055652345614,323,77489,24,4,3,salaried,high_school,5.0,4,1
22.0,78219.0,41972.06116043315,839,57182,48,4,9,salaried,bachelors,12.0,0,1
33.0,55186.0,43114.32655723891,361,31883,60,3,1,salaried,high_school,23.0,1,1
28.0,56966.0,26534.81421328856,790,76427,12,0,9,salaried,high_school,12.0,3,1
36.0,53769.0,18927.010056195744,572,40844,48,0,2,salaried,masters,0.0,1,0
42.0,139932.0,100346.86382196622,528,23728,60,0,8,salaried,phd,15.0,2,1
40.0,146264.0,92630.10391286445,319,16094,12,1,8,self_employed,bachelors,3.0,2,1
50.0,125423.0,76968.568118018,302,7407,60,1,8,contract,bachelors,16.0,4,1
46.0,73218.0,24122.922697734357,720,60412,24,4,6,salaried,bachelors,17.0,4,1
54.0,39229.0,14800.099610397592,606,17644,36,3,3,salaried,bachelors,15.0,4,1
53.0,95209.0,61162.46800522989,731,65746,60,2,0,contract,bachelors,0.0,3,0
56.0,47877.0,19835.590131638575,435,57748,48,3,2,self_employed,bachelors,5.0,1,1
,78001.0,45025.18365975127,814,64021,60,1,7,contract,masters,10.0,2,0
47.0,117137.0,70245.29333103378,492,67651,60,1,3,salaried,high_school,5.0,1,1
32.0,58084.0,26482.177401833484,714,41807,60,4,9,salaried,high_school,16.0,3,1
56.0,101780.0,83625.89178205724,417,39072,60,2,9,salaried,masters,3.0,1,0
29.0,112892.0,86176.70187188496,508,43398,48,0,1,self_employed,bachelors,13.0,1,0
35.0,36806.0,25665.02362706303,333,33669,48,2,7,salaried,bachelors,29.0,4,1
31.0,108635.0,37250.575022562385,617,35161,60,2,6,self_employed,bachelors,13.0,1,0
23.0,130177.0,46651.72813797463,419,12282,36,2,9,salaried,bachelors,19.0,1,1
,57034.0,32568.110204034034,824,31539,60,4,8,salaried,bachelors,7.0,1,0
24.0,60317.0,23426.660895733978,388,8307,48,1,1,self_employed,bachelors,21.0,0,1
42.0,75468.0,63245.6559009033,811,22745,24,0,4,salaried,bachelors,1.0,2,0
47.0,39094.0,15136.65451598715,346,44433,60,2,5,self_employed,bachelors,4.0,2,1
29.0,77796.0,44196.47625026542,821,39555,60,0,1,salaried,bachelors,3.0,1,0
23.0,30589.0,15302.654454248644,583,6073,60,2,1,salaried,masters,9.0,4,1
27.0,77221.0,50322.032368108805,676,37683,60,1,9,salaried,bachelors,19.0,4,0
49.0,144855.0,53736.8629553227,433,30741,12,0,3,salaried,bachelors,27.0,4,1
50.0,21657.0,11622.749585162734,547,27286,60,3,7,salaried,bachelors,23.0,2,1
47.0,118300.0,53363.6829595968,617,8599,48,1,4,self_employed,bachelors,20.0,3,0
46.0,137229.0,108172.58968854409,735,32293,48,0,8,contract,bachelors,2.0,1,0
33.0,59531.0,19188.159415999795,475,20389,12,2,3,salaried,masters,15.0,2,0
26.0,72227.0,57965.7876402825,650,17318,60,2,2,salaried,bachelors,9.0,4,0
55.0,23164.0,17561.711923992938,442,53875,36,1,9,unemployed,masters,27.0,2,1
58.0,113078.0,52430.18581053199,697,8055,60,1,7,salaried,masters,,2,0
36.0,103973.0,76327.60448130844,668,11320,48,2,0,salaried,phd,3.0,2,0
57.0,61247.0,19425.555311537,800,9642,24,0,8,salaried,bachelors,0.0,4,0
36.0,124041.0,103174.33334816855,669,14321,24,3,3,self_employed,phd,21.0,3,0
64.0,39601.0,23349.827476824037,681,64618,36,4,8,salaried,high_school,26.0,0,1
44.0,113966.0,53199.848979115995,385,31044,60,1,7,self_employed,high_school,28.0,1,1
