credit_score,monthly_income,loan_amount,debt_to_income_ratio,employment_stability,late_payment_rate,total_debt_burden,default
806,3768.18,16828,0.3329,9,0.0376,1254.29,0
421,4217.58,27196,0.4,3,0.0179,1686.99,0
778,2734.86,37440,0.1728,3,0.0714,472.61,0
395,6374.36,46097,0.2541,4,0.1721,1619.46,1
713,7993.45,48735,0.3858,0,0.0723,3083.92,0
534,2591.99,33022,0.5676,1,0.0274,1471.22,0
361,1670.89,33202,0.2569,2,0.1505,429.18,1
555,5411.48,29704,0.4725,6,0.0253,2557.12,0
647,4806.83,26875,0.2604,0,0.034,1251.7,0
423,3557.54,24641,0.8799,2,0.0777,3130.21,1
781,5630.11,38479,0.3287,6,0.0478,1850.44,0
616,4699.49,14235,0.092,5,0.1929,432.54,0
803,2653.83,23027,0.3474,1,0.1205,922.02,0
347,3528.19,33927,0.3549,3,0.0964,1252.11,1
708,3735.26,43912,0.1605,0,0.0794,599.48,0
435,9989.33,48561,0.4886,4,0.0646,4880.31,1
500,14466.96,43691,0.1896,1,0.0974,2743.5,1
549,10439.76,28022,0.2597,7,0.0364,2711.4,0
613,6580.14,6938,0.1675,9,0.4383,1101.94,0
667,5017.84,45122,0.6329,5,0.0418,3175.71,0
728,6175.22,43692,0.1216,0,0.0118,750.73,0
779,12694.69,34348,0.3614,1,0.0363,4587.47,0
613,2650.72,33209,0.4777,3,0.1545,1266.34,1
799,4563.91,38242,0.8982,2,0.0197,4099.33,1
654,6179.68,10941,0.3923,8,0.1473,2424.53,0
784,6048.34,8073,0.3427,0,0.0583,2072.98,0
510,2662.9,43430,0.3509,6,0.1054,934.5,0
343,5034.63,38827,0.3453,8,0.0575,1738.39,1
840,7856.84,47225,0.3749,8,0.088,2945.33,0
391,4078.03,38096,0.2514,5,0.1187,1025.26,0
564,7805.91,1921,0.4564,6,0.0201,3562.25,0
519,3284.41,3773,0.0887,7,0.112,291.24,0
741,12671.83,5462,0.4492,2,0.2545,5691.91,0
700,4553.66,21960,0.3996,4,0.0726,1819.65,0
699,5124.85,31268,0.5859,3,0.0003,3002.64,0
789,1627.46,20818,0.5745,8,0.1216,934.99,0
784,2246.62,40501,0.3883,8,0.0862,872.47,0
769,5508.85,45542,0.3018,3,0.0444,1662.48,0
744,3678.01,43078,0.4848,1,0.0428,1783.13,0
568,4338.44,2865,0.3402,0,0.0582,1476.03,0
566,1760.17,31706,0.4295,2,0.0019,756.05,0
353,8686.33,29887,0.2768,1,0.1305,2404.31,1
827,7639.28,31511,0.2866,4,0.0894,2189.06,0
819,2320.01,34479,0.4631,5,0.0431,1074.29,1
358,5524.09,41478,0.102,8,0.088,563.38,1
339,8321.93,27401,0.1009,3,0.1584,839.37,1
536,5596.11,29502,0.1729,3,0.0676,967.32,0
685,2986.56,47214,0.1619,3,0.0592,483.66,0
599,5769.75,14394,0.2781,0,0.0087,1604.49,0
694,2445.23,34158,0.2561,2,0.1329,626.22,0
506,3032.4,10262,0.0511,3,0.0343,155.1,1
635,2598.11,5487,0.2864,0,0.0223,744.05,0
813,4756.07,28341,0.4931,4,0.2661,2345.01,0
477,1958.17,44388,0.3065,9,0.1029,600.16,0
695,12330.82,14570,0.2457,8,0.154,3029.81,0
670,3122.93,30605,0.4667,0,0.1423,1457.54,0
617,2488.57,7066,0.7332,6,0.1329,1824.51,0
668,4245.08,38262,0.2974,1,0.0122,1262.65,0
683,2797.37,27723,0.2241,9,0.0423,626.85,0
361,4562.05,4572,0.1408,8,0.0334,642.19,1
804,3213.97,13670,0.3993,3,0.1194,1283.23,0
538,2066.56,28839,0.1877,2,0.02,387.83,0
494,2736.41,49707,0.4376,6,0.146,1197.5,1
521,3808.15,29401,0.1041,5,0.122,396.31,0
360,1623.05,11249,0.2893,9,0.1551,469.51,0
428,7389.89,3311,0.1062,7,0.0457,784.97,0
455,5389.59,33011,0.1839,8,0.0398,991.06,0
677,5178.78,44839,0.1788,6,0.0941,925.91,0
736,4659.07,40541,0.1398,5,0.0506,651.35,0
506,5069.45,40673,0.4873,7,0.1484,2470.33,0
687,12412.11,4642,0.1056,8,0.0727,1310.7,0
779,1534.42,7338,0.1997,7,0.0282,306.46,0
639,1695.92,10622,0.1236,5,0.0881,209.67,0
639,2350.27,49423,0.0761,7,0.052,178.8,0
503,2232.33,43873,0.6426,8,0.109,1434.5,0
460,2299.63,40008,0.3065,5,0.0216,704.87,0
839,5958.28,48565,0.3775,5,0.1193,2249.09,0
691,3960.92,8806,0.5755,1,0.0702,2279.43,0
833,20704.19,1757,0.3469,8,0.1541,7182.6,0
369,2529.31,27710,0.6581,7,0.1886,1664.65,1
704,2989.07,22470,0.6757,4,0.0461,2019.86,0
816,18101.3,7220,0.6877,9,0.213,12448.94,0
419,8629.41,43872,0.5556,2,0.2073,4794.83,1
516,4038.0,27315,0.3664,8,0.0004,1479.48,0
355,4735.1,28793,0.3573,9,0.0606,1691.83,0
665,8910.57,15316,0.1665,6,0.3086,1483.32,0
803,4123.25,43094,0.0714,8,0.1825,294.31,0
754,2422.81,23505,0.3481,6,0.2097,843.49,1
403,8551.39,29288,0.163,7,0.0477,1393.9,0
376,4586.79,9956,0.1102,9,0.0691,505.5,0
529,2164.42,20109,0.2476,4,0.093,535.95,1
557,4317.53,4497,0.5726,9,0.1177,2472.42,1
563,3632.31,10864,0.1788,9,0.1618,649.46,0
630,9877.17,32510,0.1483,5,0.0331,1464.52,0
481,2038.95,28981,0.7147,7,0.0325,1457.32,1
849,9824.49,23026,0.1865,6,0.0914,1831.97,0
326,4371.49,9774,0.3688,0,0.0069,1612.4,1
575,3572.51,47807,0.2444,9,0.0155,872.97,0
598,2206.79,22017,0.2636,3,0.0171,581.76,0
390,6326.81,2821,0.4065,7,0.0772,2572.14,0
779,11958.61,46485,0.2805,8,0.1076,3354.05,0
757,3382.43,19021,0.4682,5,0.159,1583.53,0
750,2606.1,11372,0.1421,3,0.0237,370.22,0
664,4737.53,42148,0.2763,1,0.0296,1308.86,0
650,7862.19,35514,0.2653,8,0.3079,2085.65,0
699,1515.1,29402,0.0999,0,0.1391,151.39,0
552,5491.93,6797,0.3785,4,0.0826,2078.61,0
758,5130.47,17283,0.3943,7,0.0695,2022.86,0
798,3031.8,41857,0.7434,3,0.2645,2253.97,0
807,3901.71,45905,0.5347,0,0.0008,2086.17,0
603,2634.56,8597,0.536,3,0.0348,1412.02,0
800,7740.42,31320,0.2293,4,0.1423,1775.1,0
465,5526.34,32261,0.0945,4,0.0069,522.2,0
714,4543.23,7107,0.0506,0,0.2281,229.95,0
761,3493.78,26760,0.346,1,0.0077,1208.92,0
413,2877.77,36561,0.0963,5,0.0487,277.24,0
732,8420.47,12138,0.197,9,0.0261,1659.1,0
655,3901.6,36268,0.6219,4,0.1912,2426.46,0
506,4284.18,32608,0.1428,8,0.0257,611.8,0
534,4442.79,14138,0.373,6,0.2567,1657.03,0
741,3879.49,42129,0.1386,4,0.2234,537.74,0
654,2683.33,38693,0.1381,8,0.0308,370.5,0
814,2012.88,18464,0.5542,0,0.0397,1115.54,0
507,1914.95,22248,0.1914,2,0.0437,366.57,0
424,7166.4,38221,0.1738,1,0.0127,1245.25,1
437,2511.98,19632,0.3994,6,0.0898,1003.17,1
638,1729.13,48547,0.1329,8,0.1499,229.82,0
836,7888.41,13100,0.1031,1,0.0472,813.24,0
367,2169.24,48930,0.0919,5,0.1087,199.27,0
840,5424.88,2325,0.5959,1,0.1461,3232.45,0
682,3153.85,12369,0.4398,2,0.0337,1387.16,0
318,2040.9,11340,0.0163,0,0.0485,33.37,1
749,3641.03,14408,0.5932,5,0.0377,2160.04,0
373,1559.68,20369,0.1983,1,0.0008,309.32,0
575,8856.54,19460,0.6583,2,0.3352,5830.51,1
347,4382.06,27105,0.0813,5,0.0925,356.07,1
510,2099.39,32384,0.3872,5,0.0773,812.9,0
839,2581.89,2461,0.3068,3,0.062,792.23,0
490,3876.65,43362,0.7186,0,0.137,2785.92,1
614,2337.3,33840,0.1046,6,0.1829,244.48,0
412,2751.17,29610,0.5531,1,0.1903,1521.57,1
469,4557.59,39798,0.1477,5,0.038,673.15,0
767,8649.69,21995,0.6558,6,0.1638,5672.59,0
313,3555.59,20180,0.2987,1,0.0709,1062.2,1
587,6548.88,8717,0.2979,5,0.2111,1951.06,0
488,9872.03,14331,0.5027,0,0.031,4962.23,0
454,2474.92,14936,0.1882,5,0.041,465.73,0
770,8084.24,30550,0.2719,7,0.1386,2198.15,0
374,7165.4,21615,0.4667,7,0.0595,3343.93,0
576,3266.05,4576,0.3392,6,0.0269,1108.0,0
642,19733.13,41868,0.1251,3,0.0235,2468.74,0
724,2718.35,33503,0.3323,3,0.0711,903.44,0
810,2676.43,47380,0.0886,4,0.0319,237.1,0
481,7418.19,6728,0.6365,7,0.0537,4721.52,0
757,3781.29,33800,0.1116,3,0.1792,422.01,0
363,3106.66,11886,0.4864,8,0.0277,1510.95,1
559,2287.29,15078,0.5374,2,0.003,1229.16,0
492,7298.34,5373,0.4822,8,0.0224,3519.16,0
705,7673.14,48236,0.2785,1,0.0088,2136.94,0
392,4844.04,46805,0.8274,5,0.0456,4008.12,1
729,14115.5,33532,0.524,4,0.1287,7396.89,0
733,3031.86,48229,0.6009,4,0.1119,1821.91,0
703,2491.89,36160,0.4757,5,0.01,1185.39,0
733,6026.2,29688,0.2998,9,0.1244,1806.78,0
411,7182.03,12063,0.2664,6,0.0574,1913.02,0
674,2519.08,24089,0.0847,3,0.3923,213.39,0
358,1818.82,34585,0.7742,3,0.0549,1408.08,1
342,8153.81,7203,0.4092,8,0.0269,3336.18,0
506,16503.36,3438,0.0875,3,0.1289,1444.73,0
595,5638.86,28559,0.3274,7,0.1294,1846.07,0
417,2802.18,24212,0.3329,9,0.1072,932.82,0
831,24322.27,7641,0.1364,0,0.0711,3316.61,0
521,10449.69,17983,0.0789,3,0.0371,824.49,0
465,4381.09,15026,0.4455,1,0.0499,1951.96,1
455,8479.23,20636,0.4388,9,0.1148,3720.28,0
483,8267.38,35603,0.3226,4,0.0291,2667.39,0
389,12421.12,13222,0.2539,1,0.0037,3153.62,0
393,8853.49,3177,0.2591,6,0.0162,2294.34,0
312,5627.7,41910,0.6668,9,0.1249,3752.34,1
737,5259.3,33916,0.6442,6,0.0143,3387.87,0
837,4019.62,14105,0.2867,8,0.2204,1152.48,0
449,5439.2,35512,0.4098,3,0.025,2229.22,0
307,7843.21,2646,0.0546,4,0.0245,427.85,0
328,15399.93,10864,0.3266,2,0.0665,5029.81,0
595,4019.09,47434,0.1519,6,0.3458,610.63,0
639,4910.01,27515,0.1478,4,0.0857,725.72,0
738,3853.75,24762,0.288,8,0.0935,1109.7,1
443,5916.37,37435,0.414,6,0.0523,2449.63,0
818,5476.15,17960,0.1127,3,0.0739,616.98,0
344,1571.98,45055,0.2531,6,0.1404,397.83,1
538,4616.23,28607,0.166,0,0.021,766.19,0
454,1870.6,17302,0.5262,1,0.2283,984.27,1
480,1606.95,46778,0.2253,2,0.1074,362.04,0
514,7765.46,31941,0.3018,4,0.0373,2343.31,0
387,2697.13,32321,0.4713,4,0.0857,1271.18,1
555,3166.03,31313,0.2341,6,0.1464,741.28,0
810,1764.92,38547,0.2714,8,0.1253,479.08,0
372,2291.37,41955,0.522,9,0.1062,1196.13,1
478,7302.99,14029,0.2185,8,0.0716,1595.81,0
511,4221.17,36740,0.5989,5,0.1628,2528.04,0
533,10003.4,19429,0.2604,6,0.0076,2605.35,0
764,3524.96,29512,0.0213,7,0.0892,75.09,0
522,2751.73,12140,0.2957,3,0.0621,813.62,0
563,3208.39,15847,0.049,6,0.2244,157.25,0
506,6489.91,48191,0.307,5,0.012,1992.69,0
665,4738.77,35256,0.5438,7,0.0999,2576.72,0
575,10881.6,29774,0.471,0,0.0074,5125.06,0
679,5186.91,10127,0.2087,4,0.0633,1082.53,0
608,4217.12,29205,0.2397,2,0.0343,1010.95,1
567,7662.5,43674,0.4175,8,0.0695,3199.14,0
363,13290.35,35570,0.282,8,0.0778,3748.29,0
649,3259.27,16627,0.132,2,0.2623,430.09,0
793,2650.07,37288,0.091,9,0.0192,241.16,0
822,5330.72,39664,0.5131,1,0.0079,2735.25,0
397,4263.58,33333,0.3046,4,0.1958,1298.52,1
370,19607.5,49012,0.0819,3,0.2861,1605.57,0
663,3982.28,37079,0.2751,6,0.066,1095.38,0
575,1808.96,19689,0.6482,7,0.4087,1172.55,1
349,16653.75,25259,0.8548,3,0.0066,14235.18,1
657,8921.02,27571,0.1317,2,0.0125,1174.75,0
784,2285.28,9009,0.0664,8,0.0126,151.85,0
383,10898.93,45674,0.2436,7,0.2788,2655.11,1
595,3166.11,45995,0.5712,6,0.0904,1808.51,0
535,3393.55,39230,0.1109,7,0.0463,376.42,0
355,10974.54,46828,0.2429,7,0.1751,2665.83,1
659,4521.07,37226,0.8327,9,0.0284,3764.49,0
409,2092.9,37498,0.2931,7,0.3182,613.47,1
491,3342.15,29820,0.5155,0,0.114,1723.01,0
392,6621.94,41315,0.2641,3,0.3575,1749.05,1
359,2265.53,30482,0.7486,9,0.0115,1695.87,1
338,5068.65,33795,0.2203,6,0.0078,1116.45,0
839,6253.37,49276,0.3194,5,0.0571,1997.4,0
348,3185.49,20875,0.1817,2,0.0516,578.71,1
719,6235.12,40191,0.3394,2,0.0241,2115.96,0
312,10123.82,13453,0.5605,3,0.1537,5674.53,1
335,4055.52,10260,0.4798,9,0.0762,1945.69,0
400,3430.96,49629,0.2686,5,0.0544,921.69,1
385,2656.91,46244,0.2244,0,0.0324,596.1,1
815,5207.44,46706,0.3424,9,0.0492,1783.18,0
522,9976.13,43817,0.2429,3,0.2321,2422.88,1
637,3070.16,26898,0.3989,8,0.3271,1224.62,0
465,3518.28,6614,0.7377,6,0.0195,2595.39,0
682,3587.72,32843,0.1198,5,0.0234,429.93,0
675,4791.31,45451,0.2763,4,0.0331,1323.81,0
770,2537.2,12687,0.4097,1,0.201,1039.47,0
330,8408.63,4801,0.4642,1,0.0228,3903.32,0
674,2901.65,42048,0.2924,5,0.2383,848.36,0
310,6388.04,41144,0.4349,8,0.3458,2778.4,1
601,4379.74,29942,0.1878,8,0.1144,822.58,0
395,5026.57,11148,0.6088,0,0.1714,3060.01,1
489,2291.9,47828,0.3407,6,0.1005,780.87,0
752,6812.45,18283,0.1397,6,0.0071,951.61,0
491,2336.08,20861,0.326,9,0.2812,761.61,1
785,1981.78,35512,0.7266,1,0.1407,1439.95,0
565,4664.62,23480,0.1336,9,0.0006,623.22,0
723,6441.81,19637,0.1634,3,0.0818,1052.64,0
427,1705.32,45621,0.2674,7,0.2251,455.98,1
537,1787.68,48431,0.3557,5,0.0592,635.97,0
654,7991.7,35401,0.3171,6,0.095,2534.38,0
411,8122.61,24385,0.1923,9,0.0176,1561.83,0
745,2625.76,26437,0.1994,5,0.142,523.67,0
642,5320.42,9149,0.0372,8,0.15,197.94,0
444,3842.05,15671,0.1745,9,0.0838,670.36,0
364,5506.26,38469,0.6122,9,0.0214,3371.2,0
546,9447.57,24119,0.4622,8,0.0716,4366.66,0
789,1832.9,47117,0.1633,5,0.0091,299.36,0
738,7520.03,34781,0.5906,5,0.0111,4441.45,0
405,4217.21,17279,0.2895,8,0.075,1220.86,0
480,4821.62,4299,0.5818,9,0.0438,2805.0,0
483,5744.47,35274,0.1501,8,0.0052,862.07,0
525,11736.27,5803,0.3892,2,0.037,4568.08,0
388,1733.57,18361,0.3723,6,0.1023,645.39,1
829,1619.68,19201,0.2918,2,0.0269,472.62,0
670,2285.33,29634,0.1449,3,0.0883,331.1,0
698,18704.8,15760,0.4825,8,0.0869,9024.24,0
405,6522.14,11826,0.6559,9,0.1082,4278.14,0
570,5314.32,22285,0.1993,7,0.0126,1059.32,0
802,1692.73,47589,0.8357,5,0.1675,1414.59,0
824,9951.5,46775,0.6002,5,0.172,5972.92,0
331,8201.39,49554,0.7203,7,0.201,5907.48,1
692,5872.11,10140,0.1884,1,0.033,1106.43,0
339,3156.8,7798,0.1512,4,0.0478,477.25,1
517,1792.46,1567,0.8293,6,0.1443,1486.52,0
381,4970.37,12624,0.2402,2,0.1248,1193.75,1
500,6587.5,13215,0.3825,7,0.0041,2519.57,0
746,1895.93,8966,0.3736,2,0.0965,708.3,0
727,5517.95,41888,0.4656,3,0.3828,2569.29,0
337,2849.54,30753,0.0873,9,0.0534,248.9,1
510,7279.84,45104,0.3192,9,0.0296,2323.78,0
743,4602.78,38078,0.0787,5,0.0039,362.27,0
626,2052.62,46955,0.4947,5,0.0265,1015.53,0
526,4490.58,47857,0.4693,1,0.37,2107.52,1
347,3514.98,2982,0.5293,1,0.0252,1860.6,1
317,2295.54,34864,0.3263,2,0.0492,749.1,1
738,8868.4,14582,0.539,2,0.0297,4779.66,0
486,1544.36,20954,0.3951,3,0.1105,610.21,0
644,2996.61,40265,0.4133,3,0.0014,1238.65,1
523,1550.7,47313,0.0758,3,0.1555,117.52,0
787,1903.73,45350,0.4704,9,0.0345,895.46,0
528,2910.14,16378,0.3554,9,0.076,1034.14,0
689,1723.2,44632,0.4243,2,0.0432,731.15,0
487,5131.61,5279,0.3521,0,0.0339,1806.99,0
569,1863.48,28924,0.5385,8,0.1403,1003.46,0
609,6338.81,18057,0.302,1,0.1411,1914.56,0
431,1716.31,8312,0.7613,2,0.35,1306.56,1
371,1744.56,31353,0.3561,1,0.2741,621.21,0
486,2957.25,49208,0.2662,5,0.1664,787.15,0
785,10575.5,36137,0.1299,5,0.2475,1373.24,0
490,5602.12,21914,0.3002,0,0.0342,1682.01,0
721,7380.99,17192,0.2946,3,0.0043,2174.68,0
419,2110.52,18450,0.4023,9,0.1142,849.06,1
519,8686.09,6432,0.1413,4,0.1056,1227.34,0
352,1532.72,32012,0.4344,5,0.0156,665.85,1
750,2458.4,34455,0.84,4,0.0085,2065.03,0
711,5329.41,14175,0.2651,2,0.2697,1412.59,0
536,3381.59,1068,0.1593,2,0.1108,538.64,0
705,18089.31,11295,0.3156,2,0.1636,5708.51,0
721,1623.24,7774,0.387,5,0.0047,628.26,0
546,27779.9,13190,0.1343,3,0.1115,3730.66,0
371,5408.71,32286,0.2129,3,0.1333,1151.66,0
484,4772.18,11789,0.4081,2,0.05,1947.66,1
305,1745.43,29914,0.2691,3,0.2997,469.68,1
505,2777.13,32944,0.5382,7,0.13,1494.69,0
843,11843.12,7891,0.3353,2,0.0689,3971.3,1
686,3249.35,22977,0.3223,9,0.0904,1047.18,0
375,5834.74,31351,0.2733,2,0.0549,1594.92,0
476,31874.52,11316,0.214,5,0.0825,6822.28,0
648,2721.05,34207,0.1517,0,0.007,412.85,0
554,4932.85,26654,0.9586,9,0.0155,4728.44,0
607,6268.67,8466,0.1979,5,0.1369,1240.35,0
644,2219.51,18637,0.3978,8,0.0226,882.87,0
426,2143.83,4209,0.3636,2,0.0079,779.58,0
586,3937.49,37317,0.1798,1,0.0494,707.9,1
786,3449.82,4078,0.412,2,0.0422,1421.29,0
682,6510.07,28299,0.1459,2,0.1099,949.92,1
705,1788.17,37258,0.4275,1,0.0274,764.41,0
687,15826.08,4543,0.6512,3,0.0489,10305.48,0
824,1557.52,30091,0.0945,7,0.0815,147.15,0
575,5178.35,29947,0.6937,6,0.0867,3592.2,1
799,4807.93,23064,0.5879,9,0.1489,2826.51,0
636,2078.79,7751,0.4876,8,0.0428,1013.69,0
780,2154.39,15906,0.2313,7,0.0718,498.26,0
572,7793.92,19096,0.2157,6,0.165,1680.85,0
357,10241.43,15425,0.0882,5,0.1238,902.84,0
627,2830.81,12811,0.0898,2,0.1005,254.16,0
408,3804.76,18578,0.7238,9,0.4398,2753.81,1
578,3253.99,7781,0.1962,3,0.0895,638.46,0
627,1801.25,22290,0.0744,7,0.0798,133.99,0
614,5973.68,16563,0.6471,1,0.1277,3865.42,0
773,8476.29,26888,0.1702,5,0.0313,1442.91,0
410,2954.68,28491,0.1986,0,0.0627,586.82,0
528,19991.62,48565,0.5432,6,0.0994,10859.12,0
796,1815.53,33352,0.2465,3,0.1043,447.46,0
455,5836.36,22676,0.1899,0,0.1928,1108.57,0
772,3878.48,1300,0.2061,4,0.0019,799.49,0
571,3866.71,38463,0.2197,4,0.1309,849.59,0
301,3947.34,45942,0.4907,5,0.2145,1936.88,1
810,2697.3,49990,0.3185,7,0.0667,859.15,0
585,6528.97,22008,0.1799,3,0.2418,1174.71,0
312,6614.45,21221,0.1771,6,0.0843,1171.19,0
797,2827.36,30334,0.2657,3,0.0423,751.37,0
537,8714.68,44518,0.4964,1,0.0371,4326.19,0
393,3024.13,21301,0.2197,7,0.041,664.41,1
637,6665.29,8307,0.1441,4,0.3161,960.53,0
470,2015.88,30251,0.1062,9,0.3213,214.03,0
766,2239.07,47586,0.3659,3,0.0455,819.17,0
442,3017.99,35157,0.25,1,0.0281,754.65,0
500,5104.37,9882,0.1437,6,0.1243,733.54,0
479,5648.32,11040,0.1436,4,0.0291,811.31,0
663,3519.08,7141,0.1902,8,0.0519,669.38,0
778,1824.14,46878,0.1147,6,0.272,209.3,0
770,3371.29,6969,0.7111,8,0.1695,2397.35,0
683,6168.86,14162,0.3524,9,0.0344,2173.87,0
716,5946.73,10131,0.0963,9,0.1379,572.73,0
607,2198.35,6037,0.5914,4,0.0414,1300.19,0
666,1531.26,23378,0.266,5,0.0662,407.3,0
300,7093.17,15693,0.667,7,0.2311,4731.02,1
343,1949.85,27626,0.2954,9,0.0901,575.97,1
397,1843.75,3451,0.1802,5,0.1245,332.25,1
564,1510.82,1024,0.6125,3,0.276,925.41,1
439,3766.77,6962,0.3429,1,0.0731,1291.71,0
780,4298.79,36324,0.2996,5,0.0955,1287.8,0
536,5560.73,32415,0.2898,8,0.0416,1611.57,0
371,2904.27,25016,0.2282,7,0.0829,662.74,1
489,6457.36,17444,0.0765,2,0.0645,493.94,0
567,2242.1,41443,0.3099,4,0.0804,694.84,0
620,8634.93,17506,0.3709,5,0.041,3203.0,0
406,4893.11,39384,0.4842,6,0.053,2369.13,0
531,5007.22,44062,0.6146,1,0.0497,3077.53,1
341,2441.75,32693,0.4345,5,0.1743,1060.95,1
438,1807.99,47778,0.4927,1,0.0157,890.85,1
572,3999.9,25248,0.3947,7,0.0336,1578.8,0
780,5324.41,47162,0.0353,6,0.2751,187.77,0
715,1899.49,43690,0.2441,1,0.0243,463.6,0
805,13525.92,5089,0.4092,3,0.0972,5535.42,0
723,17231.83,48216,0.4748,6,0.0478,8181.19,0
706,4653.85,3472,0.3625,8,0.0885,1687.15,0
689,13488.47,44237,0.3328,2,0.0375,4489.51,0
641,2291.1,41218,0.9376,9,0.0579,2148.1,0
792,1603.0,36732,0.415,9,0.1072,665.22,0
491,1660.83,9104,0.334,7,0.0672,554.65,0
798,5042.2,18694,0.4959,8,0.0455,2500.19,0
532,1754.49,25730,0.3944,7,0.1381,692.01,0
526,14232.65,35980,0.4405,3,0.0725,6269.35,0
670,2112.29,10454,0.0681,3,0.0088,143.76,0
438,2953.78,40560,0.1262,6,0.1139,372.82,1
448,8415.54,10554,0.4969,3,0.1447,4181.68,1
414,2487.39,26513,0.1706,9,0.2316,424.36,1
749,2613.4,42471,0.4692,9,0.1969,1226.27,0
362,5612.34,46987,0.1584,6,0.2196,888.76,1
403,2792.33,31985,0.3374,8,0.1488,942.1,0
572,2480.78,25762,0.1466,8,0.0657,363.77,0
305,2673.07,49167,0.1875,8,0.1638,501.17,1
446,4198.46,41428,0.2342,9,0.1491,983.24,0
483,15037.35,2702,0.2941,9,0.2435,4422.26,0
327,8640.83,18038,0.1362,5,0.0398,1176.56,1
849,2839.71,23219,0.1322,0,0.1019,375.44,0
418,3306.29,5271,0.1912,7,0.1102,632.09,0
592,3998.31,28397,0.3203,5,0.0364,1280.52,0
670,16939.55,9955,0.2775,6,0.0479,4700.97,0
543,2256.86,30602,0.5608,1,0.1426,1265.55,0
517,3269.45,45227,0.3618,2,0.0466,1183.02,1
476,6728.84,32545,0.1528,5,0.0233,1028.3,0
598,14790.7,24116,0.7228,2,0.2499,10691.37,0
357,2176.87,7674,0.1972,4,0.0938,429.21,0
568,2531.87,18469,0.3032,3,0.1507,767.76,0
607,2523.16,6446,0.1119,4,0.0166,282.37,0
587,1584.62,21760,0.7542,7,0.031,1195.11,0
404,5206.53,2963,0.5646,3,0.0589,2939.75,1
527,5943.18,43745,0.2924,8,0.0185,1737.57,0
546,5190.5,11466,0.1151,2,0.1597,597.19,0
793,1795.98,28262,0.4253,6,0.0096,763.91,0
382,1786.97,6177,0.2861,6,0.064,511.34,1
485,2444.85,12160,0.3284,0,0.0529,802.91,0
551,2871.62,38340,0.5552,2,0.0834,1594.45,0
654,7677.29,8543,0.5682,9,0.075,4361.94,0
509,2194.51,42675,0.1901,0,0.1975,417.11,0
746,1680.38,17626,0.4516,7,0.0302,758.92,0
759,3503.42,40278,0.1811,9,0.0987,634.48,0
771,3654.1,30607,0.2257,4,0.0091,824.74,0
669,3897.95,21299,0.2641,3,0.2646,1029.52,1
791,8515.63,18221,0.1318,2,0.1803,1122.14,0
436,1912.59,4323,0.3173,6,0.0857,606.81,0
666,6368.8,43305,0.2689,7,0.033,1712.41,0
483,3149.63,11615,0.8131,7,0.1717,2561.1,1
586,2984.14,2432,0.6478,0,0.009,1932.98,0
771,12285.07,24238,0.4488,6,0.1151,5513.57,0
674,2642.57,41423,0.1693,4,0.188,447.38,0
836,5614.84,9431,0.6252,1,0.1234,3510.41,0
810,2787.04,9330,0.3734,7,0.4732,1040.67,0
549,4330.15,45153,0.3393,1,0.1453,1469.09,1
809,7672.6,9611,0.6042,5,0.1428,4635.78,0
372,10038.89,14872,0.3239,4,0.1558,3251.94,1
581,8797.89,35930,0.7042,5,0.0461,6195.64,0
659,4990.83,7486,0.0998,9,0.1366,497.93,0
309,2644.42,37870,0.3131,7,0.0434,827.9,1
510,5829.78,24258,0.1864,8,0.2025,1086.38,1
451,6450.19,49716,0.2619,2,0.0346,1689.61,0
304,1543.0,44186,0.6683,2,0.0552,1031.26,1
494,3813.64,2168,0.2816,6,0.0344,1074.07,0
582,8912.72,1415,0.1108,2,0.0697,987.72,0
763,4190.14,11905,0.0616,9,0.1226,258.01,0
412,2992.24,47200,0.3568,4,0.0528,1067.57,1
570,9716.59,6243,0.4755,9,0.0895,4620.68,0
462,2177.85,17533,0.2429,3,0.012,529.06,0
759,2424.93,28020,0.514,8,0.2366,1246.53,0
404,6150.97,23908,0.2648,7,0.0881,1628.91,0
581,3238.15,6899,0.3611,8,0.0364,1169.34,0
461,6493.33,34606,0.101,5,0.0628,655.91,0
650,2186.49,39912,0.35,1,0.0538,765.36,0
733,2662.85,10888,0.6302,7,0.0679,1678.05,0
439,2181.48,46299,0.3968,0,0.1289,865.69,0
770,13722.81,16935,0.0946,4,0.3215,1297.99,0
431,3579.49,8466,0.4183,1,0.1153,1497.42,1
386,3145.25,16095,0.127,6,0.3386,399.42,1
482,1557.22,12193,0.1937,4,0.3865,301.65,0
667,2166.19,2320,0.6488,9,0.0616,1405.51,0
428,3686.75,47032,0.3385,2,0.101,1247.98,1
545,1783.85,13227,0.4384,6,0.3603,782.11,1
677,4359.44,18907,0.2387,2,0.2691,1040.39,0
448,3927.99,39002,0.4006,5,0.2435,1573.38,1
732,7329.75,45838,0.096,3,0.0227,703.83,0
768,5812.92,39912,0.2553,9,0.1163,1484.1,0
745,3861.98,1552,0.7266,1,0.1147,2806.18,0
780,2517.82,21140,0.1095,8,0.0808,275.58,0
593,6691.14,21055,0.1559,5,0.11,1043.07,0
442,6422.12,49737,0.8418,4,0.0178,5406.43,1
549,2165.62,34367,0.4302,4,0.0264,931.7,0
601,11348.75,16098,0.2827,7,0.0354,3207.88,0
324,1766.29,25061,0.3543,4,0.1252,625.87,1
369,1726.44,32054,0.0907,7,0.09,156.66,1
