age,income,credit_score,loan_amount,debt_to_income,employment_years,num_accounts,late_payments,savings,education_level,default
21,67983.89,648,68759,0.6426,17,9,0,2620.04,0,0
37,22624.21,477,17868,0.1983,17,3,1,1284.42,3,0
27,27553.96,786,3080,0.1894,12,13,3,32380.65,0,0
41,98087.42,546,14776,0.4078,0,5,1,734.85,2,0
52,25568.0,553,67231,0.4931,14,6,0,14457.37,3,1
43,18387.89,799,56452,0.2706,21,13,0,4119.74,2,0
54,69673.49,840,54812,0.1538,5,1,2,845.92,2,0
55,38177.03,651,64271,0.2014,29,11,1,5688.91,0,0
38,128680.32,811,78585,0.2868,5,9,2,2.7,3,0
57,62274.8,312,59542,0.4006,12,7,1,16997.6,0,1
56,19264.7,450,16628,0.1924,26,11,0,7807.0,1,0
38,147919.07,349,9265,1.0031,1,12,1,6010.18,1,0
27,28462.08,514,25671,0.6956,22,1,1,17674.23,0,0
55,33508.54,671,13460,0.3084,18,6,1,7325.54,0,0
63,38157.0,412,4477,0.1517,16,7,2,9046.05,0,1
21,17366.23,551,3202,0.1291,0,5,3,16864.13,2,0
62,45879.1,640,12850,0.6933,13,13,1,12750.06,3,0
37,20922.52,352,21809,0.4455,15,5,2,10759.88,3,1
34,38059.99,429,71886,0.0838,14,7,0,12178.72,1,0
24,34434.4,492,3806,0.4904,8,3,0,3051.26,3,0
21,81694.55,356,8163,0.1273,18,3,1,1247.11,3,0
46,88143.79,396,1185,0.1807,7,1,5,9746.28,3,0
31,22494.4,497,25718,0.4731,14,14,2,2536.24,2,1
20,35545.92,446,78081,0.266,9,8,2,487.91,1,1
41,36031.75,594,57202,0.6594,22,2,1,2934.61,0,0
54,22388.08,311,26215,0.5217,28,3,1,12739.29,3,1
33,87078.08,632,29325,0.3612,1,7,0,12324.46,3,0
69,70276.3,519,19458,0.0803,17,10,0,23357.25,2,0
21,24503.66,697,17006,0.2639,19,10,1,11246.3,1,0
41,35558.05,641,33969,0.1652,1,11,1,5793.31,3,0
51,20032.41,811,77820,0.2582,20,8,0,3017.8,2,0
47,59523.76,471,28655,0.4965,11,9,0,14204.73,0,0
35,20822.71,767,10102,0.3398,9,14,3,5309.79,1,0
36,206880.3,465,68107,0.2195,11,8,0,16900.44,3,0
48,83275.48,469,22553,0.2222,6,7,0,19080.14,0,0
36,37260.94,811,67865,0.1401,1,10,1,4331.97,3,0
66,53883.92,488,42420,0.1801,24,1,0,4213.27,1,0
63,124033.51,419,26382,0.3723,0,1,0,24491.54,2,0
36,51344.65,404,70235,0.4753,1,14,2,5062.69,3,1
39,23629.39,340,39795,0.2081,22,11,0,12269.18,1,1
41,36417.6,620,52425,0.4711,27,8,3,4745.21,2,0
62,98359.47,634,58402,0.2966,20,14,1,13140.89,0,0
29,61504.04,459,63539,0.6068,16,7,2,1906.76,3,0
47,62335.23,563,77203,0.4252,19,2,1,18071.91,0,0
55,105722.92,829,24459,0.3655,7,9,2,40839.7,3,0
48,115982.79,776,50649,0.4054,20,10,2,14514.63,1,0
53,128541.26,651,73495,0.4875,11,7,1,4449.2,0,0
36,19484.42,844,47384,0.2296,1,9,0,8101.39,3,1
65,50349.25,509,72746,0.7059,8,11,0,11074.52,1,1
62,75706.59,795,79053,0.1577,16,1,1,2142.74,3,0
53,78647.68,681,57278,0.4106,16,11,3,3325.43,2,0
47,56995.07,780,79156,0.4232,9,3,2,16183.31,1,0
66,23210.99,304,37744,0.499,12,10,0,29056.2,1,1
50,86848.04,333,31568,0.1103,4,2,1,3178.43,3,0
35,72301.35,444,18991,0.8078,13,6,0,1596.8,1,1
69,19053.3,650,9912,0.1796,13,10,2,39965.9,0,0
66,43046.99,764,33527,0.4591,14,4,1,3856.16,3,0
45,23600.99,647,51426,0.4013,24,2,1,15072.2,2,0
64,33526.5,424,21407,0.4867,21,2,1,4764.42,1,0
28,15821.09,570,13344,0.3014,4,6,3,29774.62,2,0
62,38011.9,656,3355,0.1018,21,9,1,9151.32,0,0
50,50920.54,826,55733,0.4901,5,6,0,5363.39,1,0
34,58491.88,797,67285,0.3218,8,4,1,1964.2,1,1
23,64010.78,452,46733,0.3556,28,12,0,2951.51,3,0
21,96435.0,352,57915,0.0546,8,9,2,19446.97,2,1
37,25919.76,448,53716,0.7833,20,2,1,586.32,3,1
65,20777.15,802,39526,0.1437,3,6,2,1706.02,2,0
64,100833.93,749,19088,0.1833,0,7,0,2139.72,3,0
44,22664.81,518,66377,0.3652,21,13,0,733.02,2,0
32,180569.78,576,45405,0.4206,22,3,0,11572.16,3,0
23,98185.77,751,39842,0.5308,22,4,2,39777.29,1,0
64,46270.59,727,62788,0.1368,14,7,1,1498.93,1,0
31,194358.58,382,52529,0.8011,13,9,0,16041.15,2,0
28,19610.25,517,53383,0.2524,0,5,0,1941.98,3,1
56,31247.89,826,40177,0.4591,5,11,0,36412.55,2,0
26,60752.9,703,40056,0.2242,7,13,0,7073.5,3,0
43,34385.71,589,67421,0.6445,2,2,2,18806.96,2,1
33,133632.46,719,34632,0.2168,16,8,0,1870.0,0,0
22,18054.54,638,40685,0.2646,28,9,0,21650.57,1,1
69,50874.07,718,78222,0.5489,22,11,0,851.65,2,0
27,55217.09,506,69590,0.6166,19,11,1,231.58,0,0
67,62594.13,564,9977,0.4726,27,2,1,12342.96,1,0
20,28286.96,335,49967,0.3185,4,10,1,1126.33,0,1
30,35405.15,672,75072,0.3295,17,10,1,20084.39,3,0
60,98513.41,787,16070,0.5648,6,1,1,9709.43,3,0
66,24757.89,558,22500,0.6167,29,4,1,4019.44,3,0
47,93916.5,830,11011,0.1789,16,13,2,3247.26,2,0
62,52216.52,322,49039,0.0754,14,1,4,854.79,0,1
23,79632.28,403,9896,0.1034,19,1,2,11606.48,0,0
34,71267.62,540,40958,0.5879,23,5,3,24892.47,3,0
62,25465.98,552,42912,0.307,15,7,2,14137.56,2,0
68,52854.58,441,1814,0.227,12,3,0,9659.92,3,1
36,106028.62,750,76276,0.2067,27,7,0,1263.67,2,0
59,40462.73,606,25719,0.7163,6,5,1,17581.08,1,0
52,167951.54,799,21150,0.6062,14,10,2,33634.37,0,0
63,42084.27,307,71494,0.3473,22,11,0,3049.2,2,1
43,21933.03,368,4825,0.4952,22,8,1,5453.54,3,1
68,37201.65,367,51368,0.4283,27,7,1,141.51,2,1
22,151366.81,707,15800,0.2407,4,1,2,17832.24,2,0
46,32336.34,817,76535,0.4217,26,13,1,209.64,1,0
54,106156.38,418,76017,0.2826,11,1,1,6665.21,3,1
37,110883.33,330,49505,0.6093,27,7,1,8591.3,0,0
66,34398.15,817,58899,0.3644,9,6,0,571.44,2,0
38,18911.8,782,23601,0.4261,18,9,1,1931.82,3,0
27,73022.0,506,11677,0.3023,9,8,1,15646.27,0,0
22,31796.6,686,30552,0.3686,28,13,1,2910.66,2,0
53,83737.77,711,68891,0.4891,6,14,2,12899.74,2,0
23,41305.68,669,75693,0.3567,23,6,0,13830.49,3,0
43,44884.79,652,34292,0.5579,22,6,0,5230.98,0,0
21,82710.15,635,67097,0.4804,21,9,1,658.74,0,0
56,36683.47,588,74703,0.4257,14,12,0,108.65,1,0
56,41343.84,439,17184,0.3356,8,4,2,6782.85,1,0
67,36235.96,599,62046,0.3922,28,9,0,741.36,3,0
52,35602.03,312,67741,0.4667,26,11,1,12963.53,0,1
18,48589.59,727,62377,0.1594,5,11,1,4793.66,2,0
41,89449.46,699,13039,0.2376,20,8,0,11497.68,3,0
53,35207.43,408,46161,0.1058,10,3,3,5245.22,1,1
23,48429.27,784,36006,0.4241,5,11,0,9897.65,3,0
58,64989.11,655,18544,0.2516,25,4,2,17898.68,0,0
63,29127.44,448,13987,0.1844,19,7,3,21580.78,3,0
61,29628.12,606,6239,0.3026,28,3,1,170.27,1,0
48,136916.15,832,45785,0.1302,14,13,3,10370.63,0,0
37,72855.13,359,24358,0.1215,12,3,1,8304.22,2,0
41,53737.1,734,57450,0.2181,5,8,2,10134.58,1,0
42,61949.81,320,29428,0.2082,19,5,2,598.51,1,1
53,16338.18,681,10096,0.3993,20,12,0,724.59,1,0
38,58317.19,544,48582,0.0928,14,5,2,6871.26,3,0
47,47055.66,372,25536,0.3393,28,8,0,588.11,1,1
41,50509.81,748,58395,0.083,5,6,1,14979.45,3,0
61,35042.43,375,69157,0.614,15,5,1,14805.03,3,1
59,18824.32,689,70484,0.2176,0,1,0,1247.97,0,0
47,24668.34,641,2287,0.2257,29,5,0,6070.76,0,0
39,150483.24,589,55510,0.5841,5,8,0,9038.21,1,0
45,38644.4,630,24902,0.1091,15,14,3,19621.62,3,0
24,43288.78,558,57188,0.4209,21,9,4,44593.37,2,0
52,17436.74,725,22164,0.6774,0,6,1,173.71,3,1
45,16723.05,305,2772,0.2992,6,11,1,6469.11,0,1
31,71832.74,305,54054,0.1653,27,13,3,16259.98,0,1
27,49757.79,490,55878,0.1357,9,13,0,15889.74,3,0
33,46982.06,447,33238,0.4019,20,10,0,7805.23,3,0
33,27535.04,704,59293,0.2923,7,3,2,2012.08,3,1
48,76448.16,557,8213,0.0379,29,8,2,8189.29,2,0
59,23289.33,778,15941,0.3478,20,13,0,4968.48,3,0
42,24478.82,389,16964,0.3617,25,5,0,5261.36,1,0
30,42787.76,309,27855,0.2098,4,2,0,3984.92,1,1
23,30176.9,386,59769,0.5046,17,1,1,1560.54,0,1
61,27793.73,450,2046,0.0214,3,11,1,13403.24,2,0
26,61633.82,329,15909,0.4149,19,8,1,12326.74,2,1
62,62367.11,427,24368,0.5128,15,2,3,7827.05,0,0
53,93309.61,377,72255,0.5822,9,11,1,4381.88,1,1
60,39335.29,720,16624,0.4175,25,3,0,17298.27,1,0
37,18415.21,354,11352,0.2552,15,9,0,1742.35,2,0
35,29388.56,779,10223,0.3353,7,1,1,5701.69,3,0
60,191053.33,604,79254,0.1548,18,8,0,10599.06,3,0
38,55814.13,845,67851,0.2149,0,12,0,17231.56,2,0
21,70663.57,404,51044,0.2297,22,2,2,10487.09,2,0
67,15332.33,471,32419,0.4034,8,8,1,1252.28,2,1
50,47860.71,798,14767,0.0554,5,14,0,1067.98,2,0
44,16721.29,321,73002,0.3652,12,2,1,517.48,2,1
24,52898.17,586,32028,0.2083,12,7,0,8209.28,2,0
23,129093.49,690,48953,0.6356,17,3,1,2783.12,2,0
32,170484.17,448,58965,0.4074,13,4,1,1737.94,2,0
35,49997.89,571,70776,0.0797,1,12,2,888.01,3,0
49,42579.02,598,32459,0.3941,15,11,0,10266.28,0,0
28,145532.98,471,25689,0.5312,16,1,0,14000.44,1,0
37,65384.78,346,68982,0.3666,21,12,1,19502.76,0,1
41,18019.55,506,4346,0.2368,15,10,0,9048.88,0,0
32,43208.06,752,46179,0.3919,13,1,0,4373.21,2,0
65,27364.17,694,41517,0.4985,12,13,0,6356.6,2,0
24,43552.91,600,70678,0.8683,15,12,2,10110.15,2,1
38,42352.08,475,73623,0.5953,23,11,1,12482.82,0,1
59,54267.91,409,59916,0.4729,0,10,1,10351.9,3,1
43,34856.42,501,49575,0.3518,27,12,0,32676.5,2,0
61,23075.26,467,46039,0.1127,16,11,3,13871.3,2,0
31,46527.62,385,50955,0.398,0,8,0,13887.82,1,1
54,94791.79,350,56871,0.2399,9,8,0,17137.19,3,0
38,64080.62,411,61678,0.5722,4,2,1,6168.87,2,0
35,33587.05,762,32351,0.1748,6,4,2,3064.53,3,0
22,138365.12,741,61693,0.3761,3,2,1,16941.19,1,0
20,124475.1,570,32433,0.6355,0,13,1,6239.57,0,0
40,25570.4,643,75797,0.3612,0,8,0,9343.94,1,1
43,16809.7,482,16804,0.5543,9,7,0,5614.02,3,0
54,75845.39,802,46101,0.4749,29,7,2,5042.78,2,0
41,94109.88,309,61115,0.8304,2,10,1,11124.9,2,1
66,169700.82,793,79363,0.2779,4,3,2,10946.51,1,0
36,114260.49,533,45700,0.1023,12,12,0,3696.5,1,0
68,56293.28,597,78576,0.1223,20,11,1,2094.69,3,0
42,48981.03,543,20477,0.0965,24,5,0,1407.85,3,0
38,16270.62,808,17127,0.2435,8,14,1,1207.89,3,0
29,27745.53,650,27049,0.3846,24,1,2,17021.01,2,0
58,42696.28,566,13473,0.4075,7,10,3,3370.82,1,0
50,59559.76,500,62836,0.3797,29,11,3,11348.88,3,0
67,51663.94,538,43464,0.3042,10,14,1,3388.69,1,0
21,76076.87,633,14714,0.8661,24,4,0,10988.82,2,0
59,29768.12,714,61878,0.3702,23,4,1,41440.11,0,0
24,52453.51,783,35208,0.4999,28,1,0,682.33,3,0
39,19152.21,736,75683,0.2439,13,12,2,10606.12,0,1
50,39023.92,545,42514,0.4159,7,7,1,3320.98,2,1
34,77412.21,307,6136,0.1788,23,5,0,865.32,1,0
41,68199.63,451,32516,0.0637,23,1,1,822.69,0,0
51,225222.11,691,77982,0.2956,20,5,1,4646.8,1,0
45,29651.07,510,64878,0.221,9,8,1,7778.58,3,0
60,46028.95,666,46099,0.2811,2,10,0,10421.2,3,0
58,32989.96,385,14188,0.2635,3,8,1,8382.37,2,1
56,41140.32,354,52188,0.1349,24,13,1,22823.44,3,0
39,102505.29,745,6560,0.167,22,2,2,1666.85,1,0
66,66870.37,603,37397,0.1533,11,13,2,17661.3,3,0
34,111336.75,431,78193,0.2766,8,1,2,7512.58,0,0
51,25239.39,720,39082,0.0122,10,2,1,19701.47,1,0
23,107988.71,684,42430,0.194,10,6,1,5562.82,3,0
63,17773.01,497,51522,0.3702,15,13,1,6573.94,0,1
23,113757.97,346,41397,0.4652,12,5,1,5487.31,1,1
51,32959.32,502,77860,0.2437,26,4,0,1014.41,0,0
18,31998.06,560,26247,0.3098,29,8,0,1566.61,1,0
27,47292.96,323,20943,0.3938,13,5,1,7288.36,0,1
38,142124.12,639,40460,0.5064,6,4,1,7618.74,0,0
22,17203.23,711,42986,0.0674,11,13,0,6307.32,3,0
19,34539.95,560,45514,0.227,23,11,4,129.28,2,0
39,102386.49,585,53385,0.3727,27,8,0,7043.65,3,0
65,37692.21,812,13631,0.2725,18,12,0,1435.53,1,0
19,24994.06,385,68008,0.1289,7,1,2,8355.72,0,1
27,39886.23,729,27955,0.2993,3,9,2,3400.62,1,0
51,36916.43,330,48367,0.4648,21,2,0,47674.85,3,1
33,126150.56,739,31802,0.8913,16,14,0,4451.14,1,0
65,79584.4,648,71408,0.5679,1,14,1,17192.91,3,0
68,46654.39,711,44341,0.3862,22,8,3,2818.25,3,0
56,215439.72,827,14691,0.3067,21,9,0,2100.85,2,0
39,43170.33,609,5753,0.5446,12,10,1,2498.57,3,0
29,17700.11,695,2833,0.3032,25,8,3,4051.41,0,1
41,28688.25,637,9645,0.4862,27,9,1,18895.95,3,0
64,40777.17,736,41024,0.1757,20,4,2,14437.55,3,0
57,22680.28,664,10635,0.1502,6,11,0,5716.87,0,0
55,147668.25,412,21064,0.2939,17,2,1,2083.65,3,0
27,80523.08,475,10940,0.1011,9,3,2,499.33,1,0
52,29056.52,448,36169,0.2389,3,13,1,9637.54,2,1
68,55210.3,477,79647,0.3315,20,8,1,12267.37,0,0
66,72516.96,681,46200,0.3538,7,5,1,9317.57,0,0
49,142573.05,522,57329,0.3267,21,11,2,6956.59,1,0
24,111029.33,558,52158,0.0273,21,4,0,36068.44,0,0
38,47580.13,488,30739,0.302,20,3,2,249.73,1,0
37,82055.05,605,18793,0.7051,25,11,4,44574.61,0,0
43,52164.01,677,34677,0.4298,12,3,1,3233.98,3,0
21,51204.05,642,67296,0.1112,13,10,3,4831.21,0,1
63,20484.42,455,24022,0.7907,20,10,1,13964.82,2,0
69,21067.46,354,72148,0.2634,16,7,1,2576.25,0,1
39,48931.38,741,28265,0.4621,11,11,2,12373.56,0,0
32,29091.86,499,1530,0.334,29,14,0,4042.92,2,0
57,15956.76,702,10551,0.3115,3,12,0,28227.57,0,0
38,72742.09,476,29394,0.1415,8,8,1,1883.89,1,0
32,16486.17,748,43987,0.1152,14,13,0,26850.75,1,0
39,55704.84,840,49984,0.1649,14,5,1,15657.72,2,0
69,49865.0,600,69096,0.1714,17,8,1,1866.14,3,0
45,171051.37,606,71639,0.2416,26,13,0,4904.19,0,0
31,44792.77,566,25090,0.2571,5,9,1,1101.46,2,0
44,17957.13,513,3781,0.6418,1,4,1,9155.92,2,1
58,51101.96,782,18330,0.6193,8,2,0,32321.59,0,0
57,97775.52,561,6257,0.375,4,5,1,825.46,3,0
45,274205.65,366,59642,0.7163,24,2,0,2985.59,0,0
43,40322.45,432,55249,0.7245,11,10,1,14079.54,0,1
66,32374.59,839,52663,0.2551,28,2,2,6130.72,2,0
19,121714.56,811,35956,0.1683,25,6,1,4139.34,3,0
42,24551.51,510,16615,0.4675,4,10,0,9192.72,2,0
20,58003.2,552,1881,0.2585,11,11,0,3480.99,3,0
25,38417.79,337,2847,0.5691,24,10,2,3987.74,3,1
61,16887.75,342,52127,0.3671,14,1,2,16404.72,2,1
50,34197.9,704,38336,0.4402,1,2,1,4968.96,3,0
59,28868.81,345,40931,0.6272,10,5,1,12058.32,0,1
69,67139.37,753,44924,0.3492,22,10,3,1634.17,2,0
52,148732.36,604,23966,0.2265,23,5,1,5088.63,2,0
23,29041.77,532,45023,0.3512,18,10,1,8027.85,0,0
56,90081.45,544,12320,0.1249,16,12,0,3110.15,3,0
69,17562.8,594,58841,0.3656,17,3,0,5474.92,3,0
40,49760.36,682,66125,0.411,9,5,6,14263.82,3,1
42,18292.31,457,68752,0.2328,4,9,1,1761.46,0,1
67,137337.02,704,62858,0.4486,29,2,0,6946.51,2,0
60,80427.14,300,59714,0.2115,24,13,1,3035.16,1,1
36,63275.91,516,12780,0.5233,20,6,3,5280.37,2,0
22,93150.72,806,77230,0.5726,16,8,1,4706.24,1,1
68,61924.24,329,71345,0.784,27,3,0,10651.98,2,1
28,171238.92,819,2929,0.3396,0,14,1,14574.38,1,0
29,71322.74,574,15244,0.2613,12,2,0,6926.23,0,0
27,131357.65,791,12116,0.7304,1,11,0,1822.24,3,0
25,47760.53,335,36895,0.327,16,1,3,20296.97,0,1
41,20602.64,610,79636,0.2979,14,13,0,2060.43,3,1
45,48801.88,343,24867,0.2281,7,1,2,8638.18,2,1
58,21105.33,454,2208,0.7456,1,11,2,7492.99,0,1
53,55396.43,376,45085,0.5484,27,4,0,3377.98,2,0
54,44642.96,737,66572,0.5404,26,12,2,30564.74,3,1
38,58847.3,731,66234,0.8358,7,6,0,11290.65,2,1
25,15454.4,841,12252,0.3186,26,7,1,6348.43,0,0
26,24752.17,338,8006,0.7219,4,13,2,5860.64,1,1
64,45418.05,538,71883,0.5868,16,8,1,970.12,3,1
32,150263.46,312,33171,0.2854,3,8,5,15172.27,2,1
65,36774.32,421,29517,0.39,11,10,0,873.5,1,1
63,39853.22,443,25274,0.785,17,14,3,2240.45,1,0
57,71439.01,754,34577,0.222,5,1,0,1797.19,0,0
35,56661.8,667,28648,0.5587,4,12,1,705.9,2,0
59,30981.39,546,70654,0.1256,27,8,0,17695.17,0,0
37,38805.78,344,18910,0.7404,24,12,0,23676.0,2,0
23,26048.25,674,79619,0.23,27,10,2,9822.1,1,0
29,167191.17,590,50647,0.2971,18,1,0,21017.29,2,0
19,21299.62,506,79723,0.2933,4,3,1,11241.25,3,1
24,35922.99,818,1424,0.1558,9,14,2,11552.01,1,0
33,16178.04,541,52899,0.3906,22,12,0,22024.79,3,0
20,26283.54,413,27641,0.428,24,5,2,964.32,0,0
62,83232.22,601,35750,0.1041,18,13,0,562.86,3,0
20,25107.62,575,24154,0.3614,3,11,3,550.81,0,1
44,18755.27,395,49166,0.2582,12,10,1,5411.21,0,1
67,43949.22,593,12992,0.3633,12,10,0,29260.94,3,0
60,15450.87,659,35001,0.6933,16,14,0,20397.01,2,0
57,18985.91,587,15546,0.4534,17,12,1,15230.93,3,0
55,89174.09,453,42524,0.1916,18,8,0,5173.72,2,0
50,81424.61,722,69555,0.2325,29,8,1,17383.09,0,0
45,126003.23,349,2304,0.6447,25,6,1,2465.28,3,0
18,101745.84,506,50284,0.298,22,4,0,8803.25,3,0
25,66723.34,512,11022,0.1195,22,4,3,13701.17,2,0
54,17418.84,365,76886,0.0802,16,8,4,969.97,3,1
49,83722.23,531,78354,0.5006,24,11,0,20725.51,3,0
65,99043.4,619,34617,0.6103,2,3,2,12994.53,2,0
60,87218.66,436,70498,0.0872,12,8,0,7620.23,2,0
54,46961.28,364,59824,0.42,12,4,1,644.41,1,1
21,26931.32,813,71390,0.3944,2,10,1,11858.67,2,0
47,98990.76,431,35307,0.3661,1,9,1,5928.51,0,0
23,73449.6,633,69480,0.5796,14,12,1,13343.75,0,0
63,192787.12,331,23327,0.0798,2,2,1,370.48,2,0
36,22615.74,797,4244,0.1856,21,10,2,8551.0,1,0
49,26508.76,542,23720,0.128,15,13,1,5924.34,1,0
26,25710.05,491,26090,0.3824,28,14,2,5617.95,3,0
29,85776.7,441,65277,0.2494,9,1,0,7289.24,1,0
28,24310.96,490,49536,0.4433,19,4,2,1320.11,0,1
63,18104.35,448,8855,0.0041,1,9,0,27403.41,0,1
33,309465.26,715,2601,0.1075,14,12,1,12197.71,2,0
18,16130.87,819,32952,0.621,7,7,0,886.67,2,0
62,96148.05,315,51374,0.3822,12,14,1,827.94,3,1
38,35461.87,405,6690,0.1796,0,9,0,2365.6,2,0
47,97922.82,582,13521,0.2161,25,9,2,2740.72,1,0
30,51397.28,403,77019,0.7515,23,10,0,6775.7,3,1
51,119356.44,660,9058,0.3208,1,9,1,7688.53,2,0
21,132283.57,334,14704,0.2826,8,9,2,1575.99,2,0
45,15411.29,412,59933,0.5884,28,14,2,36318.17,2,1
55,18528.33,607,72101,0.1555,19,7,0,17416.5,2,0
48,27967.22,352,44856,0.3217,19,8,0,10037.23,2,0
44,64796.56,380,38256,0.3203,22,12,1,3255.99,0,0
22,113626.04,668,58352,0.4119,18,2,1,24117.3,3,0
42,42723.54,541,31615,0.783,11,9,0,3786.92,0,0
20,57024.48,330,2927,0.0504,11,2,3,3845.41,3,0
50,24399.18,660,16512,0.3688,9,8,0,4352.95,1,0
21,88556.35,532,9301,0.1946,18,2,1,491.22,1,0
42,168955.81,333,74993,0.3021,19,11,3,638.5,1,0
37,29075.7,542,72028,0.6031,9,12,0,6458.88,3,1
51,45728.35,358,69759,0.4235,18,8,2,21349.83,0,1
43,19052.33,828,64058,0.159,25,3,4,28537.95,0,0
22,51855.91,377,65926,0.3149,23,2,0,14948.52,2,0
52,46442.83,601,24434,0.0981,8,6,1,5182.23,3,0
45,22019.77,411,31341,0.0845,28,6,0,3717.76,1,0
46,41258.17,712,16007,0.1033,28,1,0,2429.7,3,0
26,33298.02,616,27799,0.5044,4,7,1,7731.65,2,0
69,48200.59,444,56820,0.3213,27,12,2,6586.69,0,0
55,54647.46,317,16674,0.6057,28,13,0,6290.4,2,0
67,15383.93,650,16426,0.2587,28,12,1,3801.23,2,0
23,79409.25,454,73631,0.5993,2,11,1,8720.99,2,0
36,71174.53,805,45791,0.1356,22,12,0,9363.19,2,0
61,35527.12,659,4255,0.5064,18,1,0,20810.0,0,0
28,17447.48,631,34826,0.58,21,4,2,14329.8,0,0
19,78279.98,827,5944,0.3265,26,13,1,4003.12,0,0
64,154724.68,311,38826,0.1106,3,6,0,4772.89,0,0
61,27358.64,374,31497,0.156,22,8,1,2737.79,1,0
61,32588.66,511,28723,0.1877,13,11,3,1873.57,3,0
26,24140.02,582,36287,0.4466,5,11,1,1152.89,1,0
38,53710.44,494,12845,0.7869,12,8,1,347.16,2,0
41,22570.39,329,69106,0.0732,27,10,3,5407.38,2,0
51,34816.1,308,73986,0.3613,6,7,1,31971.59,2,1
39,68732.94,608,56569,0.1573,11,11,1,7722.16,2,0
20,51955.99,744,26463,0.3805,27,5,2,13554.04,1,0
29,36983.13,609,1744,0.3122,19,13,1,5070.37,0,0
45,39532.09,725,37282,0.4427,27,6,1,4851.67,2,0
47,52160.53,390,53082,0.4014,27,8,2,1337.63,1,0
43,15264.69,755,55689,0.4,13,3,1,3564.63,1,1
65,18679.34,743,77407,0.5415,12,6,0,26404.66,2,0
38,110886.12,378,65766,0.4158,10,4,3,6737.4,2,0
45,18648.55,774,66711,0.3326,5,13,2,2285.87,1,0
43,70211.07,402,4217,0.5848,25,3,2,10899.11,3,0
50,128679.26,755,31359,0.509,6,3,1,5199.47,1,0
38,29204.14,613,54509,0.3476,9,4,2,17563.96,3,0
52,35826.71,546,62970,0.4275,23,6,0,974.23,2,1
69,52865.92,533,23357,0.2596,25,11,1,7377.42,0,0
51,111057.33,534,43354,0.7066,14,1,1,16155.17,0,0
58,143055.86,686,39570,0.2713,8,2,0,19226.64,3,0
68,75542.79,337,8034,0.1956,2,13,0,5047.54,2,0
64,19077.14,460,17263,0.2238,4,4,0,13510.86,2,1
35,64774.62,761,43180,0.5637,27,12,1,33728.97,3,0
28,38766.64,748,51099,0.4467,9,10,2,9726.7,0,1
40,43629.08,416,75312,0.1119,14,9,1,16691.35,1,1
65,17267.88,540,76348,0.4225,2,8,2,8527.28,3,1
39,24541.49,325,27925,0.224,20,10,3,15616.61,2,0
34,85339.34,597,20575,0.7992,17,8,1,28251.21,2,0
22,42227.74,453,23231,0.0746,2,11,2,12429.28,0,0
61,31157.36,767,77935,0.1815,6,7,0,1677.43,3,1
28,36804.27,348,48731,0.6494,29,14,2,854.71,3,1
47,101710.0,345,24100,0.47,23,12,1,16717.74,3,0
32,77203.43,584,11768,0.3858,20,6,0,2989.0,2,0
44,29304.94,381,60337,0.273,13,14,1,20815.65,1,1
52,20624.94,343,51697,0.3978,15,14,0,2183.5,3,1
50,28065.75,572,12357,0.1065,18,7,2,24196.44,1,0
37,129085.32,693,67973,0.6198,3,6,0,16358.61,2,0
33,54208.08,357,25946,0.2716,2,3,1,21308.44,1,1
51,49310.47,300,72038,0.0144,2,12,1,2648.87,1,1
19,55829.18,515,56149,0.3796,8,6,0,21081.18,1,1
52,35508.79,616,6566,0.1697,3,12,0,8856.64,2,1
57,89052.89,527,42576,0.447,21,7,3,877.48,2,0
45,48337.76,772,54318,0.5042,18,6,1,26742.37,2,0
64,20586.51,783,70550,0.4047,23,11,0,2164.68,1,0
56,21218.46,586,52408,0.3204,27,2,0,2401.61,0,0
23,49637.58,810,54506,0.3185,10,6,0,12175.0,0,0
26,139101.98,757,41167,0.6971,14,13,0,8748.23,0,0
37,31590.52,394,34699,0.3307,3,13,2,23329.56,1,0
18,106651.39,792,50545,0.3047,28,2,3,3666.59,0,0
25,79994.79,449,53429,0.1113,7,1,1,426.17,2,0
40,27814.63,322,24386,0.2088,1,10,1,52981.88,1,1
20,16665.79,514,60273,0.3739,24,10,0,3750.48,3,0
21,19833.68,698,42585,0.4688,17,10,1,1766.5,0,0
42,73669.69,709,8509,0.2241,2,5,1,41592.74,1,0
64,25022.89,430,77607,0.6826,2,4,2,8275.79,3,1
55,35882.47,447,79764,0.7763,20,9,1,1611.76,1,0
32,46344.81,680,78150,0.1135,18,9,1,18068.01,3,0
38,73170.96,408,76837,0.3637,29,9,2,29080.69,2,0
52,20407.7,420,64305,0.2872,11,3,1,21309.88,1,1
63,38467.18,594,43851,0.2232,23,14,0,2214.19,2,0
69,44867.85,419,77910,0.4785,13,10,0,541.27,2,1
31,50024.78,755,35407,0.5605,25,12,0,4641.01,3,0
53,91757.94,829,47606,0.2585,22,12,0,4382.65,0,0
29,23475.91,468,46652,0.1646,26,3,1,5207.4,3,1
34,89222.21,442,11248,0.2646,12,13,2,16043.54,0,0
56,68123.02,336,11515,0.3792,15,3,1,96.93,3,0
26,51523.79,560,11830,0.4397,16,11,1,11233.56,1,0
52,69108.01,530,61631,0.4016,21,10,4,42100.27,0,0
30,38897.63,553,7799,0.4655,17,5,0,5094.15,1,0
32,21703.26,628,75083,0.4471,12,6,0,6637.0,3,1
