session_id,student_id,window_index,eye_away_duration_sec,face_missing_duration_sec,tab_switch_count,window_focus_loss_count,multiple_faces_detected,audio_voice_detected,head_pose_deviation_deg,label_cheating,archetype,split
S00324,324,7,19.6,0.0,6,2,0,0,32.2,1,cheating_lookup,train
S00103,103,7,4.5,9.6,1,0,0,1,7.7,0,honest_environment_noise,train
S00036,36,2,1.2,0.0,0,0,0,0,4.4,0,honest_normal,test
S00149,149,7,25.1,8.1,13,5,0,0,33.8,1,cheating_lookup,train
S00391,391,3,1.1,1.4,1,1,0,0,1.8,0,honest_normal,train
S00294,294,1,5.1,1.5,1,2,0,0,13.0,0,honest_distracted,train
S00250,250,7,5.3,0.2,3,2,0,0,20.3,0,honest_distracted,train
S00014,14,6,1.8,0.0,0,1,0,0,5.8,0,honest_normal,test
S00207,207,1,1.3,0.7,0,0,0,0,1.3,0,honest_normal,train
S00168,168,4,32.3,3.0,10,4,0,0,27.2,1,cheating_lookup,train
S00295,295,4,1.4,0.4,0,0,1,0,7.5,0,honest_normal,test
S00109,109,1,5.0,4.7,1,0,0,1,9.8,0,honest_environment_noise,train
S00145,145,1,10.5,1.4,2,3,0,1,9.6,0,honest_distracted,train
S00218,218,1,5.6,0.0,3,1,1,1,18.8,1,cheating_collaboration,train
S00100,100,2,5.8,3.6,4,4,1,1,21.5,1,cheating_collaboration,train
S00329,329,4,2.3,0.0,0,0,0,0,0.0,0,honest_normal,train
S00151,151,3,12.9,1.9,2,3,0,0,26.1,0,honest_distracted,train
S00042,42,4,2.0,0.2,0,1,0,0,2.1,0,honest_normal,test
S00037,37,6,1.8,0.3,0,0,0,0,2.6,0,honest_normal,val
S00131,131,9,1.0,1.6,0,0,0,0,1.8,0,honest_normal,train
S00392,392,3,22.2,2.3,5,8,0,0,35.2,1,cheating_lookup,train
S00269,269,1,0.8,0.0,0,0,0,0,9.3,0,honest_normal,val
S00295,295,2,3.1,0.6,1,1,0,0,15.2,0,honest_normal,test
S00159,159,2,1.2,1.6,1,0,0,1,5.1,0,honest_normal,train
S00182,182,3,0.4,0.4,0,0,0,1,4.9,0,honest_normal,train
S00251,251,6,17.3,3.6,5,2,0,0,25.1,1,cheating_lookup,train
S00295,295,3,2.4,0.0,0,0,0,0,3.8,0,honest_normal,test
S00307,307,5,1.7,0.2,0,0,0,0,2.8,0,honest_normal,train
S00344,344,6,1.4,1.7,0,0,0,0,0.0,0,honest_normal,val
S00340,340,5,0.3,1.5,1,0,0,0,4.0,0,honest_normal,val
S00096,96,5,1.1,7.0,0,0,0,1,18.0,0,honest_environment_noise,train
S00113,113,5,0.0,0.0,0,1,0,0,6.5,0,honest_normal,train
S00320,320,4,2.6,0.7,0,0,0,0,12.1,0,honest_normal,test
S00197,197,8,0.9,0.0,0,0,0,0,16.2,0,honest_normal,train
S00244,244,2,13.4,3.1,1,2,1,1,30.6,1,cheating_collaboration,test
S00344,344,4,0.4,0.5,0,1,0,0,10.2,0,honest_normal,val
S00339,339,3,0.0,3.4,0,1,0,1,4.9,0,honest_environment_noise,train
S00074,74,4,3.8,5.8,0,0,0,1,9.6,0,honest_environment_noise,train
S00381,381,6,0.7,0.3,0,0,0,0,9.0,0,honest_normal,train
S00233,233,3,9.5,2.5,1,0,0,0,24.2,0,honest_distracted,train
S00345,345,3,2.0,0.8,0,0,0,0,10.3,0,honest_normal,test
S00015,15,1,3.2,0.1,0,0,0,0,0.0,0,honest_normal,train
S00313,313,2,1.5,0.3,0,0,0,0,10.3,0,honest_normal,train
S00015,15,2,1.5,0.0,1,0,0,0,10.7,0,honest_normal,train
S00243,243,6,7.8,2.7,1,1,0,0,8.0,0,honest_distracted,val
S00053,53,4,0.0,0.4,0,0,0,0,11.1,0,honest_normal,test
S00027,27,6,0.0,0.3,0,0,0,0,8.0,0,honest_normal,train
S00349,349,2,2.1,0.2,0,0,0,0,13.9,0,honest_normal,train
S00244,244,1,8.7,4.2,4,5,0,1,25.6,1,cheating_collaboration,test
S00025,25,9,2.2,0.5,0,0,0,0,4.3,0,honest_normal,train
S00349,349,5,3.3,0.9,1,0,0,0,0.0,0,honest_normal,train
S00286,286,3,2.7,5.6,1,0,0,1,13.6,0,honest_environment_noise,train
S00063,63,4,14.7,4.1,12,3,0,0,34.3,1,cheating_lookup,train
S00124,124,5,1.9,0.0,0,0,0,0,6.0,0,honest_normal,val
S00091,91,3,1.9,0.3,1,0,0,0,9.3,0,honest_normal,val
S00243,243,1,7.0,1.4,2,1,0,0,9.8,0,honest_distracted,val
S00368,368,7,0.0,0.1,0,0,0,0,8.1,0,honest_normal,train
S00290,290,6,21.9,3.4,15,2,0,1,39.8,1,cheating_lookup,train
S00331,331,2,9.9,1.3,3,2,1,0,9.6,0,honest_distracted,train
S00184,184,4,11.7,6.1,2,1,1,1,33.4,1,cheating_collaboration,val
S00100,100,6,1.5,0.9,0,0,0,0,6.8,0,honest_normal,train
S00188,188,4,6.5,9.9,0,0,0,1,6.3,0,honest_environment_noise,train
S00159,159,3,3.1,0.7,0,0,0,0,0.0,0,honest_normal,train
S00069,69,2,0.0,0.6,0,0,0,0,8.9,0,honest_normal,train
S00138,138,9,2.4,0.2,0,0,0,0,4.8,0,honest_normal,train
S00176,176,5,1.5,1.0,0,0,0,0,7.3,0,honest_normal,test
S00413,413,2,9.3,0.7,0,1,0,0,10.9,0,honest_distracted,train
S00105,105,2,0.4,1.2,0,0,0,0,4.9,0,honest_normal,test
S00316,316,5,0.0,0.6,1,0,0,0,9.2,0,honest_normal,train
S00205,205,3,6.1,1.7,1,0,0,0,0.0,0,honest_distracted,train
S00059,59,2,7.1,0.6,3,2,0,0,9.8,0,honest_distracted,test
S00299,299,2,0.2,1.3,0,0,0,0,10.6,0,honest_normal,train
S00081,81,1,1.2,0.4,0,0,0,0,4.2,0,honest_normal,train
S00092,92,4,2.4,0.9,1,0,0,0,5.5,0,honest_normal,train
S00036,36,4,1.2,1.0,0,0,0,0,3.2,0,honest_normal,test
S00026,26,5,0.0,0.9,0,0,0,0,0.0,0,honest_normal,train
S00336,336,3,18.8,1.5,10,6,0,0,21.9,1,cheating_lookup,train
S00217,217,3,11.0,1.2,3,3,1,1,45.4,1,cheating_collaboration,train
S00400,400,1,0.7,0.0,0,1,0,0,10.6,0,honest_normal,train
S00073,73,5,13.0,5.2,4,6,0,0,23.5,1,cheating_lookup,train
S00267,267,5,24.4,4.2,8,6,0,1,25.3,1,cheating_lookup,train
S00242,242,4,2.6,0.2,0,0,0,0,2.6,0,honest_normal,train
S00067,67,5,16.6,1.6,7,4,0,0,34.2,1,cheating_lookup,train
S00039,39,6,1.2,1.6,0,0,0,0,7.5,0,honest_normal,test
S00238,238,1,1.6,1.9,0,1,0,1,5.9,0,honest_normal,train
S00102,102,8,4.4,10.1,0,0,0,1,10.2,0,honest_environment_noise,train
S00241,241,2,0.4,0.6,0,0,0,0,4.1,0,honest_normal,train
S00352,352,2,0.5,0.2,0,0,0,0,9.4,0,honest_normal,val
S00289,289,3,0.3,10.7,0,0,0,1,0.5,0,honest_environment_noise,val
S00243,243,4,6.6,4.0,2,4,0,0,4.3,0,honest_distracted,val
S00298,298,7,1.8,0.7,0,0,0,0,3.2,0,honest_normal,train
S00012,12,5,3.5,0.3,0,1,0,0,4.9,0,honest_normal,test
S00020,20,6,2.9,0.7,0,0,0,0,4.0,0,honest_normal,val
S00031,31,1,0.5,0.7,1,0,0,0,0.0,0,honest_normal,train
S00385,385,3,0.6,1.4,1,0,0,0,12.6,0,honest_normal,test
S00270,270,8,1.2,0.3,0,0,0,0,3.5,0,honest_normal,train
S00025,25,7,1.6,1.1,0,0,0,0,0.0,0,honest_normal,train
S00024,24,2,1.2,0.8,0,0,0,0,10.4,0,honest_normal,train
S00028,28,5,1.5,1.0,0,0,0,0,13.8,0,honest_normal,test
S00301,301,4,3.3,0.0,0,0,0,0,6.4,0,honest_normal,train
S00399,399,1,2.1,0.0,0,0,0,0,6.0,0,honest_normal,train
S00269,269,9,1.8,0.3,0,0,0,0,10.4,0,honest_normal,val
S00372,372,4,3.6,1.3,0,0,0,0,10.9,0,honest_normal,val
S00242,242,1,0.3,0.2,0,0,0,0,6.9,0,honest_normal,train
S00265,265,8,0.0,0.4,0,0,0,0,0.0,0,honest_normal,train
S00066,66,1,9.3,0.0,2,3,0,0,16.5,0,honest_distracted,train
S00343,343,2,1.0,0.5,0,0,0,0,5.6,0,honest_normal,train
S00398,398,1,1.7,0.7,0,0,0,0,2.3,0,honest_normal,test
S00203,203,4,1.7,0.0,0,0,0,0,0.0,0,honest_normal,train
S00296,296,1,8.1,2.6,1,2,0,0,13.4,0,honest_distracted,test
S00122,122,6,21.7,4.2,6,1,0,0,22.0,1,cheating_lookup,train
S00170,170,4,9.2,0.4,2,1,0,0,11.2,0,honest_distracted,train
S00197,197,6,2.2,0.9,1,0,0,0,2.6,0,honest_normal,train
S00300,300,4,7.3,0.6,1,2,0,0,15.3,0,honest_distracted,train
S00115,115,2,7.9,0.0,1,1,1,1,43.8,1,cheating_collaboration,train
S00088,88,6,0.9,0.7,1,0,0,0,8.5,0,honest_normal,train
S00250,250,2,7.2,2.2,1,1,0,0,12.7,0,honest_distracted,train
S00142,142,2,2.0,1.0,2,3,1,1,40.9,1,cheating_collaboration,val
S00079,79,8,3.0,0.9,0,0,0,0,0.0,0,honest_normal,val
S00241,241,3,0.4,1.0,1,0,0,0,8.6,0,honest_normal,train
S00298,298,3,2.1,0.9,0,0,0,0,5.2,0,honest_normal,train
S00175,175,6,2.0,5.3,0,0,0,0,14.3,0,honest_environment_noise,train
S00147,147,4,1.9,0.4,0,0,0,0,8.9,0,honest_normal,train
S00016,16,3,1.5,0.0,1,0,0,0,0.0,0,honest_normal,train
S00251,251,3,16.5,5.5,8,3,0,0,32.0,1,cheating_lookup,train
S00053,53,7,1.6,0.9,0,0,0,0,5.0,0,honest_normal,test
S00291,291,2,0.6,0.6,1,0,0,0,8.9,0,honest_normal,val
S00230,230,4,0.8,0.8,0,1,0,0,9.4,0,honest_normal,train
S00009,9,1,1.8,0.2,0,0,0,0,12.3,0,honest_normal,train
S00377,377,5,10.3,0.2,1,2,1,1,34.5,1,cheating_collaboration,train
S00004,4,7,1.1,1.5,1,0,0,0,7.1,0,honest_normal,train
S00367,367,3,14.2,1.4,2,0,0,0,17.2,0,honest_distracted,train
S00204,204,7,1.2,0.0,0,0,0,0,5.8,0,honest_normal,train
S00373,373,2,4.1,1.8,3,2,0,0,18.3,0,honest_distracted,train
S00321,321,3,1.5,0.7,1,0,0,0,0.4,0,honest_normal,val
S00117,117,1,13.5,2.0,3,2,0,0,12.1,0,honest_distracted,train
S00386,386,3,1.1,1.8,0,0,0,0,6.5,0,honest_normal,test
S00122,122,9,0.9,7.6,0,1,0,0,12.8,0,honest_environment_noise,train
S00371,371,6,5.0,8.5,0,0,0,1,2.0,0,honest_environment_noise,train
S00382,382,3,0.0,1.1,0,0,0,0,0.0,0,honest_normal,val
S00321,321,6,3.4,1.3,0,0,0,1,6.4,0,honest_normal,val
S00099,99,3,2.6,0.8,0,0,0,0,4.3,0,honest_normal,train
S00050,50,1,2.2,0.0,0,1,0,0,3.4,0,honest_normal,train
S00267,267,7,1.9,0.2,0,0,0,0,2.6,0,honest_normal,train
S00128,128,3,1.4,0.8,0,0,0,0,3.5,0,honest_normal,train
S00289,289,1,3.2,9.3,0,0,0,1,19.3,0,honest_environment_noise,val
S00259,259,4,0.0,0.2,0,0,0,0,3.1,0,honest_normal,train
S00081,81,3,2.0,0.3,0,0,0,0,4.8,0,honest_normal,train
S00248,248,3,4.3,2.1,2,1,0,0,10.3,0,honest_distracted,test
S00177,177,3,3.7,3.6,0,0,0,1,14.6,0,honest_environment_noise,val
S00121,121,7,0.0,0.8,0,0,0,0,5.3,0,honest_normal,train
S00286,286,2,0.8,7.6,1,0,0,1,15.2,0,honest_environment_noise,train
S00356,356,4,17.5,5.3,8,6,0,0,28.6,1,cheating_lookup,train
S00278,278,2,9.9,1.8,3,0,1,1,13.7,1,cheating_collaboration,test
S00406,406,2,0.8,0.3,0,0,0,0,0.3,0,honest_normal,train
S00369,369,4,4.5,0.0,0,1,0,0,9.9,0,honest_normal,train
S00327,327,8,5.3,3.0,5,3,0,0,17.2,0,honest_distracted,train
S00332,332,3,1.8,1.6,1,0,0,0,8.7,0,honest_normal,train
S00219,219,2,0.0,0.5,0,0,0,0,4.6,0,honest_normal,train
S00124,124,4,2.9,0.9,0,0,0,0,2.9,0,honest_normal,val
S00182,182,2,3.2,1.0,0,0,0,0,7.4,0,honest_normal,train
S00407,407,1,13.5,0.6,4,1,0,0,1.0,0,honest_distracted,train
S00364,364,1,0.7,0.9,0,0,0,0,0.1,0,honest_normal,test
S00226,226,9,6.8,0.0,0,1,0,0,20.7,0,honest_distracted,train
S00191,191,7,5.9,3.5,0,1,0,0,18.0,0,honest_distracted,val
S00382,382,5,4.4,0.4,0,1,0,0,8.0,0,honest_normal,val
S00214,214,3,7.3,1.4,5,0,0,0,10.0,0,honest_distracted,train
S00140,140,3,0.1,0.6,0,0,0,0,0.0,0,honest_normal,train
S00103,103,2,11.1,1.4,3,2,0,0,13.1,0,honest_distracted,train
S00094,94,1,13.3,5.3,3,8,0,0,22.5,1,cheating_lookup,train
S00165,165,5,1.0,0.0,0,0,0,0,3.0,0,honest_normal,train
S00411,411,3,10.5,3.3,9,5,0,0,30.8,1,cheating_lookup,train
S00162,162,4,2.7,0.9,0,0,0,0,3.5,0,honest_normal,train
S00120,120,3,0.0,0.2,0,0,0,0,4.4,0,honest_normal,val
S00270,270,4,0.0,0.0,0,0,0,0,2.0,0,honest_normal,train
S00127,127,3,2.0,0.0,0,0,0,0,2.0,0,honest_normal,train
S00158,158,8,23.2,1.7,7,4,0,0,26.8,1,cheating_lookup,train
S00328,328,4,2.4,0.8,0,2,0,0,8.0,0,honest_normal,train
S00390,390,7,2.2,0.3,0,0,0,0,12.2,0,honest_normal,train
S00008,8,6,11.0,1.0,1,0,0,0,25.0,0,honest_distracted,val
S00226,226,7,4.3,1.0,2,1,0,0,14.0,0,honest_distracted,train
S00174,174,2,0.8,0.0,0,0,0,0,8.8,0,honest_normal,val
S00223,223,7,0.9,0.5,0,0,0,0,3.6,0,honest_normal,train
S00104,104,7,17.3,3.4,5,1,1,1,36.4,1,cheating_collaboration,test
S00096,96,6,0.0,4.4,0,1,0,0,3.8,0,honest_environment_noise,train
S00155,155,8,1.6,14.2,0,0,0,1,0.0,0,honest_environment_noise,test
S00192,192,2,16.8,1.9,3,0,1,1,29.5,1,cheating_collaboration,train
S00145,145,5,6.8,1.7,0,3,0,0,19.1,0,honest_distracted,train
S00173,173,2,0.0,0.6,0,0,0,0,6.8,0,honest_normal,train
S00371,371,2,3.8,5.0,0,2,0,0,14.3,0,honest_environment_noise,train
S00197,197,5,2.8,1.2,1,1,0,0,15.2,0,honest_normal,train
S00414,414,5,4.0,6.8,0,1,0,1,18.1,0,honest_environment_noise,train
S00126,126,1,5.3,0.0,3,1,0,0,14.2,0,honest_distracted,train
S00010,10,9,8.4,2.1,2,4,0,0,18.8,0,honest_distracted,train
S00162,162,2,2.2,0.0,0,0,0,0,9.8,0,honest_normal,train
S00405,405,4,0.2,0.4,0,0,0,0,8.5,0,honest_normal,train
S00131,131,7,2.6,0.7,0,0,0,0,6.9,0,honest_normal,train
S00092,92,1,1.7,0.0,0,0,0,0,5.2,0,honest_normal,train
S00349,349,4,0.5,1.0,0,0,0,0,12.3,0,honest_normal,train
S00077,77,1,3.1,5.5,0,0,0,1,8.3,0,honest_environment_noise,train
S00357,357,8,1.1,0.9,1,0,0,0,7.3,0,honest_normal,train
S00361,361,6,27.5,1.1,4,4,0,0,20.0,1,cheating_lookup,train
S00149,149,2,18.8,1.9,3,3,0,0,12.9,1,cheating_lookup,train
S00308,308,6,1.7,1.1,0,0,0,0,5.6,0,honest_normal,val
S00045,45,9,15.7,1.8,12,3,0,0,14.4,1,cheating_lookup,train
S00050,50,2,0.0,0.9,0,0,0,0,8.4,0,honest_normal,train
S00365,365,2,2.3,0.0,0,0,0,0,8.9,0,honest_normal,train
S00024,24,6,2.1,1.0,0,0,0,0,3.2,0,honest_normal,train
S00173,173,3,2.2,2.1,0,0,0,0,14.5,0,honest_normal,train
S00231,231,5,9.9,1.6,5,1,1,0,35.7,1,cheating_collaboration,train
S00355,355,2,3.6,0.0,0,0,0,0,5.8,0,honest_normal,train
S00014,14,7,0.0,1.4,0,0,0,0,10.7,0,honest_normal,test
S00348,348,4,10.3,0.8,4,3,0,1,44.3,1,cheating_collaboration,train
S00369,369,9,1.3,0.2,0,0,0,0,4.2,0,honest_normal,train
S00275,275,8,6.7,0.7,4,2,0,0,9.0,0,honest_distracted,train
S00275,275,1,12.4,1.5,1,3,0,1,9.4,0,honest_distracted,train
S00324,324,4,13.6,0.5,10,5,0,0,15.4,1,cheating_lookup,train
S00086,86,2,13.1,1.4,2,2,0,1,34.2,1,cheating_collaboration,test
S00179,179,4,0.0,0.4,0,0,0,0,3.2,0,honest_normal,train
S00257,257,4,17.1,3.1,6,9,0,0,24.0,1,cheating_lookup,train
S00038,38,1,7.0,0.0,2,1,0,0,9.8,0,honest_distracted,test
S00322,322,2,10.0,2.4,2,1,0,1,38.1,1,cheating_collaboration,train
S00017,17,6,15.4,3.9,9,3,0,0,19.0,1,cheating_lookup,train
S00259,259,5,1.6,0.1,0,0,0,0,5.2,0,honest_normal,train
S00098,98,3,23.7,3.3,8,5,0,0,18.3,1,cheating_lookup,train
S00003,3,3,1.9,10.2,1,1,0,1,2.8,0,honest_environment_noise,train
S00089,89,8,1.7,0.0,0,0,0,0,5.9,0,honest_normal,train
S00170,170,3,28.9,2.0,7,5,0,0,32.0,1,cheating_lookup,train
S00104,104,3,11.0,2.2,6,5,0,1,39.6,1,cheating_collaboration,test
S00242,242,5,1.0,0.6,0,0,0,0,3.8,0,honest_normal,train
S00198,198,1,11.5,6.4,7,3,0,0,12.0,1,cheating_lookup,train
S00182,182,1,0.8,0.3,0,0,0,0,5.5,0,honest_normal,train
S00022,22,2,2.7,0.6,0,0,0,0,3.9,0,honest_normal,train
S00107,107,3,0.8,1.0,0,0,0,0,1.3,0,honest_normal,train
S00010,10,4,11.7,2.0,1,0,0,0,9.8,0,honest_distracted,train
S00026,26,9,2.5,0.0,1,0,0,0,1.9,0,honest_normal,train
S00248,248,2,0.7,0.3,1,0,0,0,5.9,0,honest_normal,test
S00226,226,4,7.7,0.0,2,0,0,0,12.7,0,honest_distracted,train
S00410,410,3,4.0,0.0,0,0,0,0,7.7,0,honest_normal,train
S00231,231,4,10.6,0.0,4,3,1,0,54.6,1,cheating_collaboration,train
S00161,161,2,0.8,0.6,0,0,0,0,10.1,0,honest_normal,test
S00369,369,8,0.4,0.2,0,0,0,0,3.3,0,honest_normal,train
S00212,212,3,3.1,0.5,0,0,0,0,2.2,0,honest_normal,test
S00069,69,6,3.2,7.9,0,0,0,0,14.8,0,honest_environment_noise,train
S00189,189,5,0.4,1.0,1,0,0,0,10.9,0,honest_normal,test
S00236,236,2,0.7,0.2,0,0,0,0,11.6,0,honest_normal,train
S00347,347,1,2.0,0.0,0,0,0,0,0.0,0,honest_normal,train
S00044,44,1,4.9,4.7,0,0,0,1,15.4,0,honest_environment_noise,test
S00028,28,6,2.3,0.9,0,0,0,0,13.0,0,honest_normal,test
S00084,84,1,0.6,0.5,0,0,0,0,3.6,0,honest_normal,train
S00242,242,2,1.8,0.2,1,0,0,0,16.4,0,honest_normal,train
S00292,292,4,2.5,0.2,0,0,0,0,8.4,0,honest_normal,train
S00391,391,4,1.6,0.6,0,1,0,0,10.6,0,honest_normal,train
S00350,350,5,12.7,3.2,4,0,0,0,27.6,0,honest_distracted,train
S00405,405,7,3.4,1.2,0,0,0,0,6.7,0,honest_normal,train
S00001,1,8,2.6,0.6,0,1,0,0,6.9,0,honest_normal,train
S00389,389,3,1.7,7.6,1,0,0,1,12.9,0,honest_environment_noise,test
S00052,52,2,9.5,1.4,1,2,0,0,8.5,0,honest_distracted,train
S00207,207,6,2.2,0.6,0,0,0,0,2.0,0,honest_normal,train
S00254,254,7,0.0,1.5,1,0,0,0,3.2,0,honest_normal,train
S00079,79,6,2.1,0.2,0,0,0,0,4.1,0,honest_normal,val
S00061,61,9,0.7,1.1,0,0,0,0,0.0,0,honest_normal,val
S00112,112,3,1.9,1.0,0,1,0,0,0.0,0,honest_normal,train
S00248,248,1,9.9,0.2,4,0,0,0,4.4,0,honest_distracted,test
S00255,255,2,2.7,0.0,0,0,0,0,6.1,0,honest_normal,val
S00022,22,4,9.5,0.3,3,1,0,0,15.6,0,honest_distracted,train
S00086,86,1,16.2,0.0,1,3,1,1,22.0,1,cheating_collaboration,test
S00372,372,3,2.2,0.0,0,0,0,0,4.0,0,honest_normal,val
S00369,369,5,1.5,0.0,0,1,0,0,5.1,0,honest_normal,train
S00257,257,3,2.4,0.0,0,0,0,0,11.9,0,honest_normal,train
S00009,9,3,3.3,0.6,0,0,0,0,8.1,0,honest_normal,train
S00136,136,1,7.1,2.0,3,0,0,0,15.2,0,honest_distracted,train
S00002,2,3,1.4,0.0,0,0,0,0,8.1,0,honest_normal,train
S00270,270,9,2.0,1.6,0,0,0,0,0.0,0,honest_normal,train
S00326,326,2,25.7,7.0,5,5,0,0,31.8,1,cheating_lookup,train
S00240,240,5,1.0,0.6,1,0,0,0,4.5,0,honest_normal,train
S00170,170,8,18.7,2.6,10,5,0,0,20.4,1,cheating_lookup,train
S00026,26,7,2.0,0.2,0,0,0,0,2.9,0,honest_normal,train
S00374,374,5,3.4,0.5,0,0,0,0,3.9,0,honest_normal,train
S00177,177,1,1.7,10.2,0,0,0,0,0.7,0,honest_environment_noise,val
S00388,388,4,18.9,0.7,7,5,0,1,22.8,1,cheating_lookup,train
S00219,219,6,0.8,0.6,0,0,0,0,9.2,0,honest_normal,train
S00201,201,5,9.7,0.0,4,4,0,0,16.4,0,honest_distracted,train
S00194,194,4,10.4,2.2,3,0,0,0,12.6,0,honest_distracted,train
S00092,92,5,2.9,0.4,0,0,0,1,5.0,0,honest_normal,train
S00076,76,2,24.6,4.9,6,9,0,0,14.0,1,cheating_lookup,train
S00117,117,4,10.0,2.8,2,1,0,0,9.0,0,honest_distracted,train
S00218,218,2,7.5,2.0,3,2,1,1,33.1,1,cheating_collaboration,train
S00197,197,1,2.4,0.5,1,0,0,0,10.8,0,honest_normal,train
S00114,114,3,4.3,6.8,0,0,0,1,10.0,0,honest_environment_noise,train
S00323,323,1,3.4,5.7,3,0,0,1,15.5,0,honest_environment_noise,train
S00289,289,4,0.0,13.2,0,2,0,1,3.4,0,honest_environment_noise,val
S00200,200,1,1.0,1.0,1,0,0,0,3.3,0,honest_normal,test
S00255,255,4,1.2,2.2,1,1,0,0,3.3,0,honest_normal,val
S00012,12,2,1.1,0.6,0,0,0,0,3.3,0,honest_normal,test
S00073,73,1,27.7,0.0,9,9,0,0,23.2,1,cheating_lookup,train
S00397,397,4,7.0,1.8,1,3,0,0,16.6,0,honest_distracted,val
S00216,216,5,2.0,2.1,5,1,1,1,29.9,1,cheating_collaboration,train
S00033,33,7,8.1,7.2,5,2,0,0,9.5,1,cheating_lookup,test
S00145,145,6,8.4,1.1,4,2,0,0,10.5,0,honest_distracted,train
S00261,261,2,0.2,0.3,0,0,0,0,10.6,0,honest_normal,train
S00137,137,2,20.5,3.5,6,3,0,0,16.0,1,cheating_lookup,train
S00249,249,7,2.7,0.1,0,0,0,0,9.7,0,honest_normal,train
S00390,390,8,0.7,0.8,0,1,0,0,2.8,0,honest_normal,train
S00202,202,3,2.9,0.3,0,0,0,0,0.0,0,honest_normal,train
S00038,38,3,2.0,1.3,2,1,0,0,2.2,0,honest_distracted,test
S00407,407,3,9.7,2.4,1,0,0,0,19.1,0,honest_distracted,train
S00213,213,6,0.4,0.6,1,0,0,0,4.5,0,honest_normal,test
S00117,117,3,10.2,1.3,1,2,0,0,16.9,0,honest_distracted,train
S00233,233,6,0.0,0.3,0,0,0,0,0.0,0,honest_normal,train
S00118,118,1,2.5,0.4,0,0,0,0,10.6,0,honest_normal,train
S00403,403,2,3.1,0.4,0,0,0,0,0.0,0,honest_normal,train
S00091,91,2,1.1,1.5,0,0,0,0,11.9,0,honest_normal,val
S00329,329,9,1.9,0.0,0,0,0,0,6.6,0,honest_normal,train
S00292,292,3,0.0,0.0,0,0,0,0,8.5,0,honest_normal,train
S00004,4,4,0.0,0.7,0,0,0,0,2.8,0,honest_normal,train
S00405,405,5,1.6,0.5,0,0,0,0,10.9,0,honest_normal,train
S00298,298,2,2.0,0.0,0,0,0,0,0.0,0,honest_normal,train
S00295,295,5,0.8,0.7,2,1,0,0,6.6,0,honest_normal,test
S00025,25,2,1.1,0.5,1,0,0,0,7.9,0,honest_normal,train
S00097,97,2,8.8,2.2,2,2,0,0,8.3,0,honest_distracted,val
S00056,56,5,1.0,0.4,0,0,0,0,2.6,0,honest_normal,train
S00054,54,6,0.0,0.2,0,0,0,0,2.4,0,honest_normal,train
S00203,203,3,1.8,0.0,0,0,0,0,2.8,0,honest_normal,train
S00375,375,2,2.7,0.5,1,0,0,0,12.7,0,honest_normal,train
S00162,162,5,2.9,0.0,0,0,0,0,7.1,0,honest_normal,train
S00339,339,1,6.3,3.9,0,3,0,0,6.5,0,honest_environment_noise,train
S00228,228,1,16.1,2.0,8,4,0,0,34.5,1,cheating_lookup,test
S00394,394,5,0.6,0.4,0,0,0,0,6.5,0,honest_normal,train
S00053,53,2,3.0,0.5,0,0,0,0,4.2,0,honest_normal,test
S00390,390,3,2.7,0.0,0,0,0,0,12.2,0,honest_normal,train
S00081,81,8,2.1,0.9,1,0,0,0,0.0,0,honest_normal,train
S00321,321,5,0.2,0.6,0,0,0,0,0.0,0,honest_normal,val
S00181,181,2,21.9,2.9,7,4,0,0,22.3,1,cheating_lookup,train
S00269,269,8,2.3,0.5,0,0,0,0,11.3,0,honest_normal,val
S00047,47,8,0.0,2.9,0,0,0,1,17.5,0,honest_environment_noise,train
S00035,35,3,19.7,5.2,5,8,0,0,24.9,1,cheating_lookup,val
S00389,389,7,2.8,5.9,0,0,0,1,15.4,0,honest_environment_noise,test
S00143,143,1,0.9,1.2,1,0,0,0,4.5,0,honest_normal,train
S00014,14,4,0.2,6.4,0,1,0,1,13.5,0,honest_environment_noise,test
S00343,343,1,4.0,0.8,0,0,0,0,5.8,0,honest_normal,train
S00087,87,7,0.0,0.6,0,1,0,0,0.0,0,honest_normal,train
S00207,207,4,1.8,1.5,0,0,0,0,0.0,0,honest_normal,train
S00297,297,7,1.1,1.2,0,0,0,0,5.9,0,honest_normal,val
S00093,93,5,0.0,0.5,1,1,0,1,6.3,0,honest_normal,val
S00366,366,4,21.7,4.0,4,4,0,0,24.8,1,cheating_lookup,test
S00359,359,3,1.3,0.7,1,0,0,0,7.9,0,honest_normal,train
S00005,5,1,1.4,0.7,1,1,0,0,6.5,0,honest_normal,train
S00196,196,1,6.5,2.1,2,2,0,0,12.0,0,honest_distracted,train
S00394,394,7,0.3,0.7,0,0,0,0,2.5,0,honest_normal,train
S00039,39,1,0.9,0.7,1,0,0,0,1.4,0,honest_normal,test
S00223,223,3,1.5,1.2,0,0,0,0,0.6,0,honest_normal,train
S00332,332,7,0.5,0.0,0,0,0,0,0.0,0,honest_normal,train
S00282,282,2,0.1,0.0,0,0,0,0,13.7,0,honest_normal,train
S00097,97,4,8.9,1.9,0,1,0,0,13.2,0,honest_distracted,val
S00068,68,2,4.1,0.7,2,0,0,0,3.7,0,honest_normal,train
S00312,312,2,5.1,2.4,1,3,0,0,14.6,0,honest_distracted,train
S00158,158,3,17.9,1.7,2,5,0,0,31.7,1,cheating_lookup,train
