age,annual_income,spending_score,num_purchases,account_balance,tenure_months,support_calls,region,noise_feature1,noise_feature2,true_segment
37.8,43906.0,81.9,25,3943.16,37,1,2,-1.209,34.629,3
38.3,73567.0,31.8,8,15910.65,76,0,3,0.983,2.498,1
23.7,24958.0,65.6,3,470.88,11,2,3,-0.152,72.074,0
50.6,60039.0,68.4,8,5828.22,28,0,1,-0.465,19.343,2
26.0,20445.0,86.0,7,777.19,85,1,1,-1.145,63.267,0
35.8,72827.0,19.0,11,19437.39,66,2,2,0.504,51.646,1
62.0,56007.0,51.5,5,6895.2,57,1,0,-0.326,41.0,2
38.5,51267.0,70.4,20,3567.27,20,2,0,0.26,35.252,3
36.6,77733.0,27.3,15,16445.5,20,2,1,-1.094,10.058,1
46.4,57586.0,23.4,7,6246.02,36,2,2,1.192,0.094,2
37.8,29592.0,86.3,17,3162.84,113,3,1,0.701,86.872,3
24.4,31175.0,77.8,5,562.96,112,4,0,0.093,70.67,0
34.9,93899.0,38.4,17,11573.95,97,4,1,0.025,1.536,1
37.6,63227.0,28.8,10,15852.74,81,2,3,0.384,12.617,1
40.0,66000.0,12.3,10,12626.11,53,2,3,0.125,5.824,1
39.8,64833.0,27.5,14,20907.38,17,1,1,1.711,15.318,1
45.7,51854.0,75.6,21,4529.19,83,2,0,-0.327,63.436,3
54.7,38632.0,67.4,8,9237.18,69,3,0,-1.909,2.558,2
50.6,26536.0,43.4,4,8630.82,14,3,0,1.232,50.133,2
38.6,66454.0,20.8,19,18313.09,14,3,2,-0.789,62.256,1
33.7,35862.0,80.3,19,1712.63,39,1,3,0.051,5.554,3
40.2,59747.0,73.5,26,3468.56,80,2,2,-1.057,59.627,3
32.9,37579.0,78.0,20,2344.92,113,4,3,-1.479,49.586,3
29.4,25535.0,77.2,5,537.36,4,5,1,1.093,9.872,0
52.4,44856.0,51.4,4,6354.2,10,0,1,0.569,50.124,2
26.0,28026.0,66.5,7,618.7,51,3,1,-0.445,29.426,0
42.7,86963.0,37.5,9,17166.72,24,0,1,-0.004,41.369,1
22.7,27097.0,68.1,8,604.69,30,5,2,1.15,49.483,0
54.1,49063.0,40.3,15,9760.58,31,1,3,-1.509,2.866,2
58.9,55745.0,45.2,10,9143.28,46,3,1,0.065,70.906,2
20.9,40987.0,76.7,3,367.98,24,1,1,2.207,63.542,0
44.5,77291.0,32.3,8,17253.49,62,3,0,-0.726,13.254,1
37.5,73427.0,35.4,14,7693.75,91,2,2,0.864,23.249,1
42.7,70881.0,24.7,10,15206.93,32,3,3,-0.27,4.032,1
19.2,29804.0,50.4,3,857.33,8,1,1,0.211,36.827,0
39.0,77275.0,26.7,12,14005.53,93,3,0,-0.921,72.588,1
46.8,48054.0,78.9,22,1539.39,80,2,3,0.015,49.968,3
26.0,29193.0,77.4,5,382.45,69,5,2,-1.25,60.776,0
28.8,28307.0,82.6,5,732.67,20,3,0,0.574,43.662,0
39.2,76120.0,21.4,8,15100.82,79,0,0,0.929,53.838,1
29.9,39817.0,75.0,21,2771.21,15,3,2,0.381,38.173,3
49.6,78915.0,60.1,9,7748.79,59,1,0,-1.664,1.682,2
61.9,42150.0,36.8,6,3624.94,84,1,3,-1.285,81.813,2
33.0,65635.0,44.7,12,8254.99,9,1,3,1.813,93.113,1
57.6,64673.0,44.6,4,6390.07,28,3,1,0.049,75.877,2
23.1,32807.0,71.3,8,543.02,103,2,0,0.06,95.677,0
52.2,62579.0,35.6,9,10620.9,50,2,2,0.399,57.727,2
26.1,59884.0,90.5,19,2719.06,44,2,2,0.842,86.363,3
52.9,68741.0,51.7,6,5821.78,71,1,2,-0.948,52.312,2
30.5,41403.0,72.0,20,3831.91,23,3,2,-0.219,74.306,3
57.9,68425.0,46.7,3,9465.37,24,3,1,-0.602,33.066,2
24.5,29258.0,66.3,3,426.54,16,0,0,0.811,54.928,0
26.2,34635.0,85.8,26,4057.66,56,1,3,-0.371,59.218,3
23.1,23854.0,82.1,5,687.8,22,2,1,-1.163,91.738,0
54.1,54570.0,55.8,5,10248.54,23,5,0,0.785,20.637,2
24.8,32357.0,92.1,5,181.61,19,1,2,1.892,96.211,0
22.6,22645.0,89.5,9,414.64,76,1,0,-1.045,91.835,0
33.3,98626.0,33.1,16,19037.65,115,2,3,0.112,36.377,1
38.8,67220.0,53.6,8,15040.55,90,2,3,0.312,14.754,1
41.7,54987.0,29.6,8,12948.59,113,2,3,-1.606,39.773,1
53.8,52893.0,51.3,11,2850.4,33,0,1,-0.825,54.022,2
24.8,27325.0,92.3,5,0.0,59,2,1,0.966,56.826,0
34.6,32008.0,64.9,9,607.55,41,2,1,0.37,97.555,0
58.7,56546.0,56.5,5,8882.91,39,1,0,0.114,32.625,2
38.5,97461.0,23.2,10,7681.23,2,1,3,1.123,13.51,1
56.0,59411.0,78.0,7,9318.07,52,3,3,0.547,28.01,2
54.0,59870.0,47.6,9,6006.22,57,2,1,-0.703,5.453,2
31.0,41241.0,91.7,19,2539.81,17,1,1,-0.224,82.868,3
55.1,63654.0,64.7,9,6638.52,59,0,0,-0.144,67.194,2
40.1,91783.0,31.4,13,18009.66,11,2,1,-0.398,48.073,1
58.2,49901.0,55.4,4,8452.12,5,4,0,0.64,32.06,2
32.8,57517.0,27.9,15,18858.8,41,0,1,0.933,45.46,1
33.6,85417.0,30.1,11,22350.26,72,3,2,-0.366,99.73,1
37.3,43811.0,71.9,23,3751.42,64,3,0,0.219,2.063,3
41.9,76296.0,32.7,8,17325.8,41,4,1,0.578,11.333,1
37.3,36594.0,75.7,28,3650.35,84,7,2,-0.881,23.732,3
36.6,47345.0,73.1,25,3397.71,91,1,0,-1.3,81.367,3
34.7,55244.0,65.0,22,2191.83,57,1,3,-1.883,18.891,3
44.1,43698.0,62.2,21,3174.98,63,3,3,-1.059,98.397,3
40.0,67902.0,40.2,11,9407.35,27,2,1,-1.891,5.161,1
40.6,89270.0,41.5,10,10341.57,55,2,3,0.199,68.821,1
38.8,52298.0,46.4,7,8732.96,30,3,3,-0.427,26.526,2
53.6,103331.0,36.2,17,18865.1,34,0,0,-0.432,93.0,1
50.0,67952.0,55.7,7,10477.35,42,1,3,-0.637,24.316,2
52.9,55126.0,57.4,9,8159.61,24,1,2,-1.026,93.656,2
47.7,42308.0,44.4,5,6667.73,12,5,1,0.008,21.757,2
43.5,72977.0,39.0,17,20642.7,29,6,0,-1.277,45.662,1
27.0,25561.0,75.5,1,112.49,60,1,1,0.25,17.29,0
36.8,63127.0,27.6,8,12992.54,56,2,3,-0.157,12.858,1
26.7,30288.0,79.0,5,369.79,46,2,2,0.922,34.376,0
32.1,37516.0,73.3,20,1858.32,73,1,0,-0.481,16.475,3
36.0,66149.0,20.1,10,13686.62,58,3,2,-0.708,42.712,1
25.6,33954.0,58.9,5,268.56,14,4,3,-0.075,37.754,0
20.7,36808.0,74.4,2,219.02,19,3,1,-0.29,47.5,0
45.5,60054.0,51.6,3,9869.22,41,3,2,1.65,74.96,2
54.2,50359.0,58.0,8,7033.51,110,2,2,-1.457,74.753,2
40.1,84570.0,23.8,12,9874.24,118,1,0,0.536,95.172,1
24.0,33675.0,74.2,4,446.81,57,3,0,-0.328,8.906,0
44.1,75628.0,19.5,14,13519.58,30,0,1,-0.943,29.497,1
36.4,88962.0,31.1,9,17773.9,75,1,2,-0.369,33.153,1
52.1,62189.0,60.8,9,11565.48,22,3,2,1.513,48.187,2
55.0,43200.0,57.6,10,7018.42,108,1,0,-0.657,49.271,2
35.2,69054.0,21.6,10,13034.94,96,2,3,0.603,82.236,1
30.1,29671.0,74.1,2,389.39,100,2,0,-0.936,56.143,0
39.3,35235.0,67.0,21,1545.94,37,3,1,-0.127,73.295,3
33.5,58249.0,22.7,11,9532.3,5,3,3,0.253,57.034,1
59.7,65262.0,69.9,9,6175.24,19,1,2,1.876,24.587,2
27.7,35310.0,62.3,7,287.33,46,0,2,-1.931,99.336,0
34.9,93643.0,40.0,6,15552.77,101,3,0,-1.388,77.492,1
26.5,25945.0,70.4,2,353.52,104,2,3,-0.504,42.744,0
62.8,38403.0,52.7,11,4015.54,84,1,3,1.402,55.31,2
28.1,47279.0,92.5,20,4106.47,23,0,2,-1.063,43.521,3
53.0,83387.0,27.9,20,11776.84,79,3,3,-1.538,2.311,1
24.0,25176.0,78.6,1,746.05,33,1,2,-1.217,9.61,0
29.1,24910.0,85.0,2,285.62,67,3,3,-0.054,6.12,0
45.8,76843.0,30.9,10,11619.16,44,1,1,0.788,34.204,1
25.1,23570.0,91.0,5,353.88,20,0,3,1.216,88.078,0
21.1,19221.0,78.5,6,715.37,69,3,0,-0.784,57.784,0
34.2,37985.0,78.2,23,3260.99,100,4,0,0.62,33.072,3
42.2,72419.0,40.0,18,21905.41,86,4,3,0.264,60.921,1
44.1,86113.0,36.1,13,14130.89,17,3,0,0.308,22.761,1
31.2,51136.0,82.2,15,3753.15,47,2,0,-0.438,28.555,3
24.9,30506.0,79.3,3,494.83,39,0,1,1.437,66.794,0
31.8,20557.0,84.0,25,3380.95,17,2,1,-0.342,20.508,3
38.9,70163.0,51.7,13,9988.04,57,2,2,2.084,68.926,1
36.0,40435.0,78.5,28,4550.22,70,1,3,-0.309,83.503,3
48.8,74479.0,45.9,10,5849.59,114,2,3,1.143,12.775,2
30.5,58373.0,71.6,26,2369.67,80,3,3,0.977,16.684,3
33.1,35334.0,78.1,25,3714.29,66,3,1,2.301,35.63,3
53.0,65771.0,26.1,8,14396.68,79,5,1,-0.728,7.331,1
30.9,40300.0,73.2,19,1654.12,70,1,0,-0.187,55.245,3
40.3,102102.0,19.3,10,13642.8,105,4,2,1.451,72.646,1
40.5,89742.0,45.5,20,13324.18,66,2,0,-0.241,28.345,1
36.8,57314.0,39.4,15,16877.02,116,4,0,-0.753,75.018,1
46.3,53466.0,59.1,4,10563.53,119,2,3,0.307,36.972,2
24.3,24008.0,60.3,4,533.96,63,2,3,-0.079,50.334,0
53.7,70877.0,61.4,7,11376.65,3,3,1,1.152,38.558,2
52.5,51158.0,63.0,14,6974.31,5,2,3,1.652,86.374,2
40.4,45893.0,81.1,20,2911.25,90,0,2,-0.665,85.479,3
36.3,37570.0,78.7,24,2875.9,86,1,2,-0.076,92.059,3
40.4,73043.0,11.1,11,10371.55,101,1,1,0.362,20.054,1
46.0,84073.0,34.1,19,16116.7,10,3,0,0.462,50.159,1
33.3,68617.0,35.9,12,16662.02,88,2,0,-0.151,72.836,1
18.0,25500.0,68.3,5,695.02,102,2,3,-0.653,51.097,0
18.0,31555.0,82.8,2,295.33,117,2,1,-0.213,74.213,0
30.8,74623.0,50.6,12,8118.06,79,1,2,1.027,50.987,1
35.8,97905.0,28.1,16,13634.12,102,3,2,-0.986,76.784,1
24.6,51081.0,75.5,21,3340.43,108,1,1,-0.761,33.396,3
56.5,38823.0,63.1,11,9296.14,13,3,0,-0.765,47.473,2
41.0,74406.0,33.9,18,18163.44,96,1,1,-0.737,41.496,1
59.7,77052.0,59.1,4,5553.83,106,1,2,-0.352,13.645,2
18.6,22210.0,65.0,7,307.21,5,2,2,-0.725,93.116,0
42.1,78389.0,27.7,11,21336.4,108,1,2,0.363,23.113,1
54.9,73129.0,59.9,9,7352.91,77,4,2,0.312,1.136,2
48.2,87473.0,12.5,16,12801.87,11,3,1,0.073,68.514,1
30.4,78487.0,24.5,17,10793.05,34,0,0,-0.656,32.666,1
46.7,54338.0,82.3,20,3387.55,34,2,1,-0.534,36.532,3
35.3,42120.0,78.7,20,3020.01,116,4,1,0.79,94.655,3
54.5,47535.0,49.8,5,7556.73,55,1,0,0.836,97.939,2
56.1,32462.0,71.8,9,7526.55,114,2,2,-1.494,6.242,2
52.7,45635.0,47.8,8,9371.07,73,0,3,2.138,4.049,2
24.0,25740.0,74.3,2,472.25,27,0,0,0.582,75.18,0
37.1,77523.0,20.4,8,17515.95,106,2,2,0.43,95.465,1
21.5,35644.0,63.8,4,141.19,30,1,2,-0.155,19.178,0
37.8,95757.0,29.6,16,12931.65,35,2,1,0.842,95.0,1
63.5,44424.0,31.1,12,8087.41,3,1,0,-0.171,20.498,2
24.4,21538.0,60.1,3,269.55,108,1,1,0.339,70.92,0
45.1,60401.0,87.5,25,3460.13,24,7,0,0.163,6.049,3
34.8,40323.0,82.7,16,3445.7,40,4,3,0.866,26.539,3
56.9,62460.0,22.0,8,7960.05,29,2,0,-0.545,38.546,2
49.4,32818.0,25.8,4,9747.32,76,4,3,-0.937,59.732,2
42.8,35551.0,88.8,20,2226.86,37,5,1,-0.604,90.699,3
25.3,22008.0,68.0,6,266.3,20,1,0,-0.954,83.558,0
33.2,34752.0,87.9,19,4345.18,2,0,0,-0.197,40.484,3
28.7,34157.0,68.1,4,744.74,72,3,3,-0.023,52.841,0
27.1,37914.0,80.0,27,2407.59,16,4,3,0.524,68.033,3
39.0,85678.0,45.1,9,10131.28,27,1,0,-1.283,3.642,1
36.6,57102.0,98.6,19,3387.44,33,1,0,-0.365,45.148,3
35.1,46688.0,86.6,19,2806.6,88,4,3,0.697,65.294,3
27.5,23983.0,75.0,4,508.36,42,1,0,-0.288,95.175,0
41.1,73534.0,55.5,9,17852.43,77,1,1,-1.815,81.392,1
44.8,38316.0,81.3,25,2335.88,87,5,0,0.182,16.758,3
43.5,73909.0,21.7,11,18071.79,92,1,0,-0.171,72.354,1
34.6,68654.0,91.3,20,2449.34,12,2,1,-1.467,15.332,3
52.3,81613.0,49.4,11,7591.96,2,1,1,-0.505,44.816,2
38.2,46767.0,15.7,18,17812.85,117,1,1,0.337,67.952,1
39.7,89131.0,34.5,9,15343.58,115,2,3,-2.263,39.666,1
25.3,32992.0,72.7,4,970.47,77,2,0,0.115,63.924,0
35.9,58236.0,73.1,25,3937.05,14,3,1,0.14,94.073,3
38.0,52068.0,20.2,15,22400.93,47,4,0,3.1,48.458,1
53.1,71063.0,60.0,8,9529.9,43,0,2,0.639,78.42,2
47.3,67936.0,44.0,15,14432.84,26,2,0,-1.123,16.539,1
61.4,48904.0,57.4,12,8833.35,22,3,1,-0.238,95.968,2
43.8,48598.0,88.3,24,3417.36,98,1,1,-0.471,65.693,3
35.9,50239.0,86.8,11,2691.42,65,3,1,0.642,69.982,3
38.4,74561.0,26.4,12,13256.01,108,1,1,-0.382,97.872,1
29.5,32944.0,84.6,20,4758.47,68,2,2,1.155,38.826,3
33.8,35415.0,87.6,22,3383.19,80,1,3,0.287,42.17,3
54.0,60106.0,61.9,3,8827.77,73,4,2,0.312,56.729,2
30.9,50149.0,71.7,26,2660.73,52,1,1,0.012,37.476,3
29.7,30180.0,90.1,5,439.18,115,2,1,0.173,6.948,0
34.4,31337.0,75.1,6,672.04,38,3,3,1.44,52.813,0
29.1,43587.0,71.4,21,3818.63,111,1,1,1.235,5.19,3
35.6,75185.0,31.4,15,9037.52,44,0,3,-0.504,49.644,1
35.7,50397.0,84.5,19,3128.67,31,2,3,0.163,8.325,3
35.3,36918.0,66.4,12,3817.95,57,5,3,2.468,80.935,3
23.1,32563.0,79.3,5,559.19,22,2,2,0.33,27.34,0
44.2,35694.0,70.7,14,2984.95,2,5,3,-0.988,67.244,3
32.9,83626.0,37.8,17,20699.48,113,1,2,-0.557,65.14,1
53.4,59736.0,52.9,3,5875.39,6,3,0,2.413,31.614,2
54.7,56507.0,68.0,4,9073.53,15,2,1,-0.715,49.146,2
44.1,46808.0,81.4,30,3096.85,54,0,0,-0.961,85.948,3
25.8,40244.0,55.4,1,658.16,18,1,1,-0.733,88.913,0
44.1,50700.0,41.0,19,8899.24,104,2,0,-1.376,24.369,1
51.4,47445.0,37.9,11,10067.91,116,3,2,-1.242,51.58,2
58.0,54433.0,62.9,9,5187.44,8,3,2,-0.344,58.191,2
61.5,61291.0,49.1,7,11216.23,114,4,2,1.642,86.278,2
30.4,24618.0,68.4,4,596.02,28,2,3,0.25,11.497,0
54.3,93461.0,24.0,8,14494.52,27,2,3,0.577,22.431,1
35.5,73496.0,56.2,14,7079.15,53,1,1,-0.784,19.895,1
35.8,36126.0,78.3,20,3557.27,91,2,1,-0.731,71.425,3
38.2,93943.0,43.2,11,21219.42,27,4,2,0.337,14.486,1
19.6,22109.0,76.6,6,460.98,74,7,3,0.011,42.907,0
35.1,46997.0,89.8,24,2674.63,108,1,2,0.986,92.642,3
22.3,34883.0,76.9,6,872.68,98,1,3,-0.365,98.525,0
31.9,55458.0,82.4,15,3476.11,96,2,2,-0.608,53.452,3
50.7,74537.0,45.2,10,10205.74,12,2,2,-1.033,98.682,2
29.7,49137.0,92.2,20,3386.76,90,1,0,-0.72,19.74,3
46.4,91245.0,19.2,14,25392.05,113,3,1,-1.38,37.21,1
26.9,27782.0,75.9,7,692.1,27,0,2,2.294,76.493,0
59.3,52412.0,46.6,8,6891.25,76,2,3,0.497,55.618,2
26.9,44564.0,87.4,23,3323.59,101,4,3,-1.374,44.68,3
50.8,54078.0,42.8,11,7918.84,31,1,0,0.303,95.812,2
31.4,27826.0,61.2,4,515.11,33,3,2,0.262,28.913,0
31.5,56636.0,74.5,20,2734.97,1,6,3,0.625,79.659,3
32.2,34166.0,87.3,17,2208.14,13,1,2,-0.067,12.32,3
55.4,65549.0,66.6,12,8322.49,94,0,3,-0.321,87.004,2
40.8,56493.0,62.2,19,1820.21,112,5,3,-1.268,26.534,3
34.4,29742.0,66.7,11,2433.46,58,2,3,-2.743,29.018,3
57.6,51473.0,56.5,11,8130.25,22,5,3,-0.342,49.111,2
20.7,34056.0,56.6,2,480.2,74,2,1,0.806,6.152,0
37.3,61634.0,36.4,11,20799.43,15,3,3,-0.99,6.256,1
18.2,32578.0,59.3,4,863.71,112,2,0,0.181,89.143,0
39.4,73462.0,27.6,10,16119.29,7,0,1,-0.796,44.444,1
33.3,87517.0,20.4,16,9806.18,2,2,2,-1.315,0.287,1
27.4,35405.0,78.8,2,465.81,66,5,3,0.418,55.114,0
32.6,76455.0,16.4,8,17087.52,84,1,3,0.54,55.681,1
20.9,26905.0,87.9,1,595.0,7,3,3,-0.492,72.025,0
34.7,39825.0,65.0,17,3798.8,113,2,0,-0.199,90.934,3
30.2,26793.0,79.4,28,2690.94,64,3,0,1.727,79.812,3
27.6,25403.0,69.4,6,168.03,93,1,1,1.325,76.187,0
22.4,33419.0,69.2,19,3303.3,69,1,0,-0.428,24.17,3
50.8,76111.0,60.2,8,10869.11,56,1,2,0.461,33.652,2
38.6,78028.0,34.3,9,4872.5,4,1,1,0.824,83.262,1
26.1,29941.0,82.1,7,486.71,40,1,1,-0.374,6.319,0
51.5,63298.0,38.2,4,6831.55,78,0,0,-0.909,11.259,2
29.8,45752.0,85.7,21,2083.03,109,1,0,0.248,39.642,3
56.7,57140.0,73.7,4,5849.55,65,1,2,-0.403,44.783,2
28.3,21097.0,80.8,2,495.77,16,3,1,-0.876,50.755,0
25.6,26837.0,95.2,3,271.26,24,4,3,-0.245,86.707,0
38.3,81507.0,37.4,9,10728.24,88,3,0,-0.074,53.656,1
40.0,74580.0,35.8,7,13522.43,2,3,0,1.608,7.939,1
29.3,25301.0,80.5,5,661.47,78,2,1,-0.682,22.62,0
37.7,65493.0,31.3,15,15202.63,68,4,3,0.117,80.013,1
39.6,33299.0,70.3,16,3475.4,79,3,3,-1.362,94.213,3
47.1,44431.0,94.4,26,3480.12,66,4,1,-0.302,40.106,3
46.6,51738.0,35.5,9,13877.11,51,2,1,2.228,41.059,1
36.9,55669.0,70.0,17,3485.74,89,0,3,1.04,95.606,3
33.7,53580.0,30.1,11,13035.39,36,2,1,-1.273,70.491,1
46.4,72261.0,30.2,7,20342.7,113,2,0,-0.059,5.633,1
26.8,29414.0,82.0,6,474.88,97,0,1,0.235,65.874,0
49.6,46309.0,26.7,5,9461.17,66,1,1,0.756,59.939,2
23.0,38238.0,79.8,11,1680.54,27,3,2,0.947,8.856,3
52.5,58706.0,40.1,9,8770.57,55,1,0,-1.214,36.472,2
41.6,81114.0,36.1,18,18417.09,9,0,1,0.467,17.767,1
54.0,60063.0,61.4,9,3842.47,65,1,0,1.43,30.373,2
29.4,29734.0,55.3,11,380.78,117,3,1,0.819,25.565,0
24.3,35683.0,88.8,22,2006.83,60,4,3,-0.53,51.74,3
49.2,64750.0,24.9,9,8570.0,107,1,2,0.109,34.46,2
46.8,81859.0,36.2,11,17042.85,74,1,1,-0.323,61.612,1
56.2,43276.0,40.0,9,5041.2,15,1,1,0.025,60.966,2
49.6,53549.0,59.3,8,11644.26,103,2,2,1.01,11.532,2
25.0,25804.0,70.2,5,625.44,7,6,2,0.733,88.775,0
53.0,52226.0,16.0,9,8222.73,45,3,1,1.161,45.984,2
28.9,26061.0,84.4,4,550.8,65,2,1,0.427,3.396,0
58.3,30363.0,49.5,8,7698.48,79,2,3,-1.483,16.848,2
38.7,43598.0,81.8,16,2541.92,1,4,0,0.134,79.722,3
29.6,44465.0,71.4,15,2099.46,70,0,1,0.118,97.074,3
58.4,66819.0,56.5,7,12965.23,85,3,3,0.592,84.167,2
53.3,57155.0,53.9,10,6421.73,90,1,2,-1.444,77.076,2
32.0,33378.0,69.8,4,778.94,71,4,3,1.59,93.925,0
37.1,43688.0,90.6,18,2950.59,112,1,1,-0.525,55.506,3
45.6,71845.0,35.2,12,19347.71,62,0,3,0.354,19.136,1
44.0,77777.0,37.5,8,16060.34,94,1,2,1.031,71.065,1
44.9,80580.0,39.0,15,10512.21,97,4,3,1.627,11.297,1
26.7,28265.0,89.7,6,416.21,17,2,0,-0.084,14.496,0
51.5,53543.0,43.4,3,6265.56,62,2,0,-0.146,64.201,2
30.0,27256.0,59.5,7,746.52,51,2,2,-0.22,20.991,0
59.2,62397.0,64.7,7,5448.5,39,1,0,1.568,67.41,2
33.1,68028.0,23.3,12,17682.91,101,1,0,-1.492,4.848,1
26.3,32381.0,66.8,2,217.72,103,4,3,0.239,6.184,0
54.2,64083.0,47.3,9,7134.73,108,1,0,1.703,33.255,2
24.2,37791.0,93.8,7,395.42,73,4,1,-0.469,83.638,0
50.8,43614.0,20.6,14,20374.27,43,1,1,-0.088,13.018,1
56.7,50838.0,59.7,5,8541.0,4,2,0,-0.916,39.732,2
27.0,32163.0,70.6,4,517.52,108,3,1,-1.504,95.201,0
31.0,41919.0,70.4,21,2169.24,119,2,0,-0.09,21.883,3
20.9,30260.0,94.3,7,533.65,81,1,2,-0.895,7.108,0
24.5,19431.0,69.7,8,300.52,68,2,1,1.51,47.209,0
56.5,52313.0,50.9,12,8393.6,44,2,1,0.895,9.367,2
37.2,83590.0,39.4,11,9263.22,112,1,1,-1.049,10.434,1
24.1,24149.0,80.8,3,423.8,58,2,2,-0.093,21.68,0
45.2,82708.0,21.0,12,15964.5,105,2,3,-1.18,19.805,1
38.1,76901.0,30.1,17,12182.47,65,1,0,0.196,67.0,1
29.1,29699.0,83.4,19,3625.64,47,2,3,-0.635,61.392,3
45.7,71058.0,17.2,13,14199.35,10,1,2,-0.402,91.615,1
33.5,34615.0,76.9,22,2763.28,109,3,1,-1.292,93.371,3
39.4,36036.0,76.0,13,2863.29,111,2,1,-2.095,17.233,3
36.7,64426.0,14.4,10,11359.55,21,3,2,-0.837,71.957,1
31.1,46633.0,82.3,20,4166.57,56,0,1,0.277,96.602,3
40.4,62226.0,31.8,11,10695.26,96,0,3,1.097,61.542,1
33.0,36119.0,73.8,18,1858.6,94,2,2,-0.756,85.975,3
30.5,33615.0,68.3,9,860.25,11,2,0,0.254,93.046,0
52.1,53692.0,47.7,5,10699.03,119,2,0,0.934,20.372,2
40.4,83565.0,37.8,9,14419.73,113,2,3,-0.312,95.33,1
31.4,78936.0,25.5,10,17333.38,20,1,0,1.044,75.738,1
43.3,51080.0,74.9,6,7863.52,40,2,0,0.3,39.549,2
56.5,51570.0,72.9,4,10858.28,118,0,2,-0.667,32.067,2
26.1,15359.0,69.4,3,218.53,113,2,1,-0.488,45.213,0
24.4,22654.0,62.8,3,426.44,28,4,1,0.307,87.7,0
59.7,58768.0,52.4,7,10497.39,9,0,1,-1.458,52.453,2
56.0,47889.0,44.1,7,8347.86,46,1,3,1.275,22.741,2
35.7,60097.0,66.8,25,3810.53,53,4,1,-0.688,75.123,3
41.6,45650.0,99.3,21,3381.83,61,5,2,-0.114,45.692,3
29.4,36896.0,82.5,18,3611.37,54,3,3,-0.496,54.736,3
59.0,47871.0,45.2,12,7345.61,20,1,2,-0.29,29.884,2
46.0,89794.0,27.0,19,10190.6,6,0,2,-0.276,19.706,1
27.7,34360.0,87.9,8,650.92,51,6,3,-0.717,56.168,0
38.6,46207.0,70.7,20,1912.86,89,0,1,-0.403,1.87,3
52.9,60444.0,79.9,6,8961.55,37,1,0,-0.531,44.234,2
22.4,25023.0,61.5,5,459.9,71,3,0,-0.764,22.585,0
51.0,79654.0,47.0,16,9965.59,8,3,0,-2.053,59.015,1
37.5,49392.0,73.4,17,2114.09,36,5,3,-0.836,94.15,3
60.9,63307.0,45.1,6,6860.95,7,2,0,-0.84,91.289,2
48.3,95562.0,34.7,8,8876.74,84,0,1,0.057,49.755,1
50.4,55561.0,36.7,12,8311.04,69,3,2,0.93,50.924,1
23.3,26301.0,80.9,3,691.44,56,1,1,0.19,5.714,0
37.5,78400.0,13.9,14,20687.24,37,1,3,-1.793,29.383,1
39.1,63762.0,23.2,19,15538.47,52,0,2,-0.418,51.857,1
23.7,27776.0,64.2,7,422.75,65,1,2,0.299,53.283,0
49.9,49151.0,65.1,22,2962.67,71,3,2,1.788,43.317,3
42.9,67150.0,16.8,9,9885.9,87,1,0,1.126,57.771,1
34.5,37952.0,75.6,15,2236.93,37,5,0,0.436,86.901,3
27.0,61096.0,68.8,18,2653.43,92,0,3,-1.583,70.652,3
22.1,24770.0,84.6,6,230.68,101,1,0,1.865,31.54,0
54.6,53063.0,49.9,4,9680.93,112,5,2,0.366,57.956,2
38.6,84635.0,17.4,11,20554.53,6,1,2,1.42,27.859,1
46.5,46957.0,75.8,24,2749.5,43,3,2,2.246,0.295,3
25.0,27917.0,78.8,4,716.11,91,1,3,-2.469,98.652,0
51.1,71550.0,46.6,7,7491.7,8,2,3,0.04,7.739,2
59.7,46523.0,50.9,6,6060.98,56,2,0,0.915,33.382,2
46.7,74142.0,26.4,13,12761.64,56,5,3,0.914,96.156,1
18.0,22288.0,82.3,7,90.43,98,2,0,-0.467,77.918,0
51.3,54713.0,41.7,10,5831.71,37,2,2,-1.0,52.372,2
48.3,66709.0,56.3,11,7502.5,105,1,1,-1.35,7.964,2
44.9,96852.0,33.0,14,12314.14,26,0,2,-0.742,95.909,1
57.8,49620.0,71.5,9,8725.64,69,1,0,1.685,4.835,2
37.2,77460.0,29.7,12,16183.47,111,3,3,-0.163,92.669,1
58.8,68750.0,54.2,4,8863.67,20,0,0,-0.622,1.395,2
18.6,31579.0,63.0,6,457.14,68,2,1,-0.506,57.537,0
24.0,55544.0,72.7,19,2554.64,19,3,0,0.111,30.308,3
39.3,91502.0,26.7,16,19368.16,69,2,3,0.264,44.27,1
34.3,97483.0,32.2,15,11722.44,37,1,2,1.145,95.158,1
23.2,27337.0,71.2,9,519.98,65,0,2,0.491,58.046,0
30.2,26390.0,60.2,2,381.93,106,4,2,0.209,94.58,0
56.2,56040.0,50.1,12,6799.58,10,2,0,-0.414,17.478,2
37.9,69957.0,24.7,12,13473.37,8,1,0,-0.11,20.822,1
38.0,56986.0,84.5,11,2541.52,50,1,0,-0.501,57.328,3
27.9,27912.0,80.8,7,443.02,56,4,2,0.405,4.338,0
43.9,80598.0,18.6,15,13630.45,11,2,3,0.609,9.988,1
38.4,83739.0,27.4,11,24564.74,5,5,2,-1.417,96.903,1
34.6,28318.0,63.8,3,572.42,54,2,2,1.38,10.181,0
33.7,29213.0,75.3,3,593.64,81,0,0,-0.379,75.759,0
33.0,76772.0,25.3,9,18765.59,24,1,3,-0.282,69.622,1
