age,income,monthly_expense,credit_score,loan_amount,loan_tenure_months,num_existing_loans,num_late_payments,employment_type,education,years_employed,num_dependents,loan_default
29,131431.0,101246.68005022011,701,5824,48,3,9,salaried,high_school,16.0,1,0
23,100018.0,49740.51859321407,524,18880,12,3,2,salaried,bachelors,21.0,1,1
27,60510.0,39156.89024676752,516,71617,60,0,8,self_employed,bachelors,6.0,2,1
49,68933.0,47783.95171758995,330,16517,12,0,0,contract,bachelors,9.0,4,1
50,41826.0,22436.075736172468,358,26683,24,1,3,salaried,bachelors,3.0,2,1
47,88026.0,41243.99121444443,652,21876,12,2,9,salaried,phd,9.0,2,0
46,141668.0,117473.52820266811,744,61354,48,0,5,self_employed,bachelors,2.0,0,0
33,,,534,78802,36,2,8,contract,high_school,23.0,2,1
26,45518.0,20901.4105299948,406,14982,12,2,2,salaried,high_school,8.0,2,0
55,44045.0,24832.29806236031,490,79504,60,4,2,contract,masters,12.0,4,1
58,70876.0,59186.01642405326,829,31598,48,2,4,salaried,masters,0.0,4,0
36,112446.0,34034.88813197689,544,19639,36,4,6,salaried,high_school,14.0,4,1
57,110102.0,58020.78527667261,375,75210,48,1,4,salaried,high_school,14.0,2,1
36,71919.0,25549.343583528065,846,74852,24,1,7,salaried,bachelors,10.0,4,0
64,119441.0,69280.18511061955,566,14695,36,1,4,salaried,bachelors,27.0,4,0
44,47103.0,14770.015877796312,616,53582,60,4,6,contract,high_school,9.0,3,0
